,Usuario,Nombre,Fecha,Tweet,RT,like,path,verificados
177,@NoGMOsVerified,NoGMOsVerified,20 nov. 2017,Monsanto's secret studies reveal glyphosate link to cancer #GMOs #GMO http://NoGMOsVerified.com  /gwhttp://dld.bz/dZ6Fg,0,1,/NoGMOsVerified/status/932480949069209601,
178,@PositivelyJoan,Positively Joan,20 nov. 2017,"""Who pushes Monsanto GMO propaganda and industry-scripted lies ...? Jon Entine and Kevin Folta. Two Monsanto operatives who push everything chemical that causes cancer as “sustainable” and “safe”  ...maniacal shills ...exposed by the U.S. Right-to-Know ...""https://www.naturalnews.com/2017-06-28-10-most-evil-people-in-the-world-today-who-lie-about-science-pharmaceuticals-and-gmos.html …",0,1,/PositivelyJoan/status/932434466420809728,
179,@davtk8,CoDa,20 nov. 2017,"The internet is great for spreading knowledge so is spreading junk research and misinformation. And the worse thing that comes about is an internet plague that won't die such as autism causes cancer articles, GMO scare, and assuming climate changers r fiddling with the figures.",0,0,/davtk8/status/932431513064431616,
180,@Kushvalley420,Kush valley,20 nov. 2017,"Want to be medicated but have health limitations? PURA VIDA is the product for you  It's SAFE for cancer patients, diabetics, celiacs, and any type of health conscious people. Not only is it gluten free, it's also sugar free, GMO free, preservative free, vegan and MORE! pic.twitter.com/HGwVemAkw0",0,0,/Kushvalley420/status/932425941103423488,
181,@ljenksx,Lucy,19 nov. 2017,"I also read up years ago how dairy products especially milk with added extra hormones in has links to aggravating acne, psoarisis and eczema plus, most meats are genetically modified and I deffo believe they’re linked to cancer",0,2,/ljenksx/status/932333839271235584,
182,@AlafiaGrandma,Alafia Grandma,19 nov. 2017,Sadly no one is safe when we eat #Monsanto's cancer causing #GMO crops because of your close ties with the most evil company in the world! pic.twitter.com/ZWm6EuvKjk,0,0,/AlafiaGrandma/status/932307761307832331,
183,@Daniel_A_Begley,Daniel Begley,19 nov. 2017,"It's not so much that it's GMO, but that it contains phytoestrogens which have a feminizing effect on males, and perhaps may lead to cancer.",0,1,/Daniel_A_Begley/status/932294756331409409,
184,@LocalOrgInfo,LocalOrg,19 nov. 2017,"Folta represents a cancer eating legit #science from the inside out. 
#GMO #GMOs #Monsanto #Bayerhttps://twitter.com/GMWatch/status/932238829515345921 …",1,1,/LocalOrgInfo/status/932270542911971329,
185,@aka_yeshua,deathTheKID,19 nov. 2017,For all y’all fake vegans 90% of soy is genetically modified and contains estrogen that races risk of cancer,0,0,/aka_yeshua/status/932232517842817025,
186,@wizardQi,Robert A Adjutant,19 nov. 2017,"Retweeted GMO Free USA (@GMOFreeUSA):
Glyphosate : In Argentina-Death at the End of Harvests- Cancer, diseases,... http://fb.me/1v9o1zzbM",0,0,/wizardQi/status/932072260252438528,
187,@bookerashley_,Ash  🌻,19 nov. 2017,Don’t you dare preach about vaccines causing cancer and autism while you spread and breed diseases and eat your GMO “food”.,1,1,/bookerashley_/status/932049109153959937,
188,@9_11_IsAnInside,9/11 Is-An InsideJob,19 nov. 2017,"in the 1980's when number of vaccinations per child were much lower
it was virtually unheard of .
not so now with increasing vaccinations per child cancer, diabetes and heart dieasease and auto-immune rates are now going through the roof
GMO and WIFI radiation may be contributory",0,1,/9_11_IsAnInside/status/932041682043863040,
189,@GMOFreeUSA,GMO Free USA,18 nov. 2017,"Glyphosate : In Argentina-Death at the End of Harvests- Cancer, diseases, malformations have increased in areas where GMO are grown. http://s.ouest-france.fr/labs/grand-format/glyphosate-mort-au-bout-des-recoltes/ … via @OuestFrance",27,13,/GMOFreeUSA/status/931998120170450944,
190,@toocoolforyoou,kaylee 🌱,18 nov. 2017,"When people post a picture of their chicken and some veggies with a #healthymeal ...  there’s nothing healthy about your genetically modified, hormone & antibiotic injected, cancer causing, foodborne illness carrying, poison meat. #govegan",1,2,/toocoolforyoou/status/931988794823155712,
191,@NoGMOsVerified,NoGMOsVerified,18 nov. 2017,Renowned environmentalist Joe Cummins dies from cancer at age 82 #GMOs #GMO http://NoGMOsVerified.com  /gw http://dld.bz/ehrNb,0,1,/NoGMOsVerified/status/931962641010085888,
192,@JuanRR3,JuanR RodriguezJr,18 nov. 2017,"@FoxNews gmo debt, mcd debt, housing debt, cancer debt, occult debt, death debt",0,0,/JuanRR3/status/931941777828966401,
193,@ashaggyone,daniel,18 nov. 2017,"Large U.S. farm study finds no cancer link to Monsanto weedkiller | Article [AMP] | Reuters https://www.reuters.com/article/us-health-cancer-glyphosate/u-s-farm-study-finds-no-firm-cancer-link-to-monsanto-weedkiller-idUSKBN1D916C …
Now let's debunk all the fear mongering junk science about the GMO crops.",0,0,/ashaggyone/status/931935406010007553,
194,@NoGMOsVerified,NoGMOsVerified,18 nov. 2017,Brazil's National Cancer Institute names GM crops as cause of massive pesticide use #GMOs #RightToKnow #GMO /gw http://dld.bz/dAxQ7,0,0,/NoGMOsVerified/status/931927303688515590,
195,@lilchriss2316,Chris,18 nov. 2017,"Hahaha the 7%  man they've really dumbed down society!
Let me guess, you also think @HillaryClinton is honest, @BillClinton is a saint,  the Government cares about us. Flouride helps your teeth, GMO's cause cancer in rats, but not in humans and vaccines are good 4 U. Lmao",0,0,/lilchriss2316/status/931859731177660416,
196,@haus2288,Drew,18 nov. 2017,"Don’t need to read this, I love soy sauce. Any article that promotes anti GMO shit gets my same response: I don’t care. I love it, what’s a little cancer? Might as well rail against cigarettes again. My choice.",0,0,/haus2288/status/931751704474865664,
197,@NoGMOsVerified,NoGMOsVerified,18 nov. 2017,"WHO Unit Finds 2,4-D Herbicide 'Possibly' Causes Cancer In Humans #GMOs #RightToKnow #GMO /fd http://dld.bz/dH8bf",0,0,/NoGMOsVerified/status/931715931675463680,
198,@thejokerxo,Black Jack  ♣️,18 nov. 2017,"Telling me you want our future kids to grow up on GMO, cancer inducing fast food aimed at poor PoC? No. https://twitter.com/bruhthatsjp/status/931324077976952832 …",0,0,/thejokerxo/status/931705238972596224,
199,@JuanRR3,JuanR RodriguezJr,18 nov. 2017,"@FoxNews mcds debt, gmo debt, cancer debt, DEBT!",0,0,/JuanRR3/status/931683436674408448,
200,@FarmFairyCrafts,Farm Fairy Crafts,18 nov. 2017,"#Roundup's Cancer Links Cited in New Study: http://www.post-gazette.com/news/health/2015/09/22/Roundup-s-cancer-links-sited-in-new-study/stories/201509220008 … 
#GMO",1,0,/FarmFairyCrafts/status/931677432331071489,
201,@AlafiaGrandma,Alafia Grandma,17 nov. 2017,Why won't the #AMA & all #Doctors call out the #FDA for approving cancer causing gut destroying #GMO?,0,1,/AlafiaGrandma/status/931636531290361856,
202,@brad_studio,Brad Studio,17 nov. 2017,"Once I learned 99% is GMO by Monsanto and their cancer-causing chemicals, chucked it all out.",0,1,/brad_studio/status/931621935947112448,
203,@JuanRR3,JuanR RodriguezJr,17 nov. 2017,"@FoxNews dems' gmo, mcd, de blasio, cancer, hospitals' debt",0,0,/JuanRR3/status/931620041371602945,
204,@AlafiaGrandma,Alafia Grandma,17 nov. 2017,If your #corn isn't #organic it's #FDA approved cancer causing #GMO from #Monsanto!,0,0,/AlafiaGrandma/status/931587733520347136,
205,@twitevit,Tom Andersen,17 nov. 2017,We shall remember all those #GMO industry lobbyists attacking #IARC #Scientists trying to warn against #cancer causing agents when it becomes obvious they were right #fraudhttps://twitter.com/RobertWager1/status/931584723461095424 …,1,1,/twitevit/status/931587175052922881,
206,@AlafiaGrandma,Alafia Grandma,17 nov. 2017,No one should eat #corn unless it's organic! Anything other than #organic is #FDA approved #Monsanto cancer causing #GMO!,0,0,/AlafiaGrandma/status/931587012573806592,
207,@CannaBizArt,CannaBizArt,17 nov. 2017,"when all you can eat is government subsidized, GMO maize meal soaked in glyphosates....what do you expect? This is obesity caused by poverty and poor nutrition- no wonder diabetes, cancer is also common.",4,14,/CannaBizArt/status/931580821764562944,
208,@EnviroEdgeNews,EnviroEdgeNews,17 nov. 2017,RT 2005-Study confirms widely sold pesticide linked to cancer https://shrtm.nu/OB0N  #Gmo #ogm #pesticides #savethebees #aggag cc/ #cafo #factoryfarm #animals #AnimalRights,2,0,/EnviroEdgeNews/status/931572544259452929,
209,@justice69hall,Justice 💋Hall,17 nov. 2017,"You're better off not eating any fruits or vegetables, unless they're NON GMO.
Just sayin
You should see what GMO does to mice, GOT CANCER? pic.twitter.com/2gmFvtzrou",2,2,/justice69hall/status/931570403561967616,
210,@mdbj_mdm,Majestique,17 nov. 2017,If this is what they do to food and #water no wonder cancer  is running rampant #gmo #cancer… https://www.instagram.com/p/BbmphL9FOoE/,0,0,/mdbj_mdm/status/931568199782592513,
211,@NoGMOsVerified,NoGMOsVerified,17 nov. 2017,Monsanto Seeks Retraction for Report Linking Herbicide to Cancer #GMOs #RightToKnow #GMO /fd http://dld.bz/d9s9f,0,0,/NoGMOsVerified/status/931564901453180929,
212,@WhosGoneGalt,Gone Galt,17 nov. 2017,"I know, the feed from GMO seeds, causes cancer, sterility, and birth defects in animals that eat it....and it stands to reason that eating animals this is fed to, will do the same to humans.",0,1,/WhosGoneGalt/status/931559391857467392,
213,@stedsimple,Will We Ever Learn?,17 nov. 2017,"Bye bye all hope of #Zimbabwe #agriculture! WHAT A SCALP FOR CORRUPT AMERICA! Roll in the #GMO food imports & laws against farmers growing anything else! All hail the future massive rise in #Cancer caused by #pesticides & #BigPharma take-over!
#FUCKNEOCOLONIALISM
#GodSaveAfricahttps://twitter.com/TheSourceZW/status/931545282621399040 …",0,1,/stedsimple/status/931555033929404417,
214,@BAdainoo,Bezalel Adainoo,17 nov. 2017,Genetically Modified Chickens Lay Cancer-Fighting Eggs https://lnkd.in/dgPdefu,3,3,/BAdainoo/status/931550111477399553,
215,@Pixel_Popper,Aaron Neubert,17 nov. 2017,I would rather eat soy than gmo meat and get cancer.,0,0,/Pixel_Popper/status/931549092794195968,
216,@pet1713,Gia Pacella,17 nov. 2017,"http://healthyeating.sfgate.com/eating-soy-increase-estrogen-production-2870.html … 
*GMO / Roundup
* Roundup cancer agent
* Abnormal amounts of estrogen 
* Safe for babies? I say..no
#SoyBoys",0,0,/pet1713/status/931547020610932736,
217,@pet1713,Gia Pacella,17 nov. 2017,http://www.motherjones.com/food/2014/04/superweeds-arent-only-trouble-gmo-soy/ … 90% crop GMO future cancer risks...,0,0,/pet1713/status/931545789855395840,
218,@roxapanikhethi,roxa panikhethi,17 nov. 2017,"1. Private co are for making profit
you think monsanto is not evil? 
Double standards are not ok
Obama helped them by passing pro gmo laws - obama's actually helping kids get cancer
Stop preaching to the educated
https://m.huffpost.com/us/entry/us_57a644c7e4b0ccb023727b2d …",0,0,/roxapanikhethi/status/931544061919539200,
219,@FarmFairyCrafts,Farm Fairy Crafts,17 nov. 2017,Fear of Starvation Isn't a Good Reason to Poison the World While Making a Profit. #GMO #Glyphosate #Cancer,0,0,/FarmFairyCrafts/status/931539799441395715,
220,@AnewThomasPaine,Thomas Paine,17 nov. 2017,"AVOID SOY.
It is toxic. It contains estrogen like substances that are bad for men, but are ALSO terrible for women.
Synthetic and GMO estrogens - which are in GMO chemically farmed soy - are linked to breast and ovarian cancer, as well as impotence and low testosterone in men.",69,82,/AnewThomasPaine/status/931539356405370880,
221,@Kellyds5184,Kelly,17 nov. 2017,"@ChSaiz your a deterioration to the Hu element try going through the Garden of Gethsemane and wear the crown of thorns.I Kelly Dominic Sorensen has and been through so much more. You sir jesus saiz should change your name,you artificial bread with cancer gmo. Don't mess W/ Capt.",0,1,/Kellyds5184/status/931489208975462400,
222,@sushisukimimi,Mimi John,17 nov. 2017,So @PeelBacktheLabel states that GMO products are sustainable. Are those the GMO products grown with glyphosate weed killer that has been deemed cancer causing? Doesn't seem so sustainable to me. https://twitter.com/peelbacklabel/status/931164013546934272 …,0,0,/sushisukimimi/status/931331766823960576,
223,@NonGMOProject,Non-GMO Project,17 nov. 2017,"Monsanto is suing CA to stop the state from requiring cancer warnings on products containing the widely used weed killer glyphosate, which the company sells to farmers to apply to its #gmo crops. http://www.reuters.com/article/us-usa-pesticides-monsanto/monsanto-u-s-farm-groups-sue-california-over-glyphosate-warnings-idUSKBN1DF1LR …",151,97,/NonGMOProject/status/931329810219053056,
224,@ken54835807,ken,17 nov. 2017,MONSANTO MUST GO TO PRISON FOR LIFE!!!!!! HE IS KILLING THE FOOD!!!!!!!!!GMO'S CAUSE CANCER!!!!!,0,0,/ken54835807/status/931326318893027329,
225,@NoGMOsVerified,NoGMOsVerified,17 nov. 2017,Residents From 7 States Allege Monsanto Chemical Led To Cancer #GMOs #RightToKnow #GMO /fd http://dld.bz/dGdJz,1,0,/NoGMOsVerified/status/931318384385458176,
226,@jillsww,Jill W W,16 nov. 2017,Just surrounded by GMO corn and soy farms most likely....cancer anyone?,0,6,/jillsww/status/931303509282111488,
227,@pele1888,Pélé Munró  👐  ⭐️,16 nov. 2017,Pity #Doritos are made from dangerous  #GMO frankenfood which causes #cancer,0,0,/pele1888/status/931297344032854016,
228,@periraiiin,Peri Rainey,16 nov. 2017,GMO’s cause cancer,1,1,/periraiiin/status/931271565873786880,
229,@WaywardWitches,WaywardWitches,16 nov. 2017,"GMO'S cause Cancer, and everything that's made with them, including beer....I mean seriously are there even any organic beers on the market?",0,0,/WaywardWitches/status/931250483775320064,
230,@achariw,Anita Chariw,16 nov. 2017,"You most likely should hv made better life choices. Cancer doesn’t “just” happen.  Vaccines, gmo’s, pollution, poor eating habits, smoking, drinking alcohol, etc.  were you pure in your lifestyle?  Aluminum-another adjutant in deodorants, also. Chemicals",0,0,/achariw/status/931242559585882112,
231,@idawhannadoyou,Ida Whanna,16 nov. 2017,Say what you want about Putin but he banned GMO's from Russia. Russians eat far less processed foods than we do and they have less diseases like cancer.,5,8,/idawhannadoyou/status/931219546236686338,
232,@TylerWolfe4204,Tyler Wolfe,16 nov. 2017,"Breaking: Scientist find no connection to cancer from GMO’s.
In other news, water is wet and the suns surface is hot.
#CombineThoughts",1,14,/TylerWolfe4204/status/931213528735911936,
233,@achengula,Augustino Chengula,16 nov. 2017,REALIST NEWS – It’s official now: GMO crops cause cancer and major organ damage http://kipaduka.com/2017/11/16/realist-news-its-official-now-gmo-crops-cause-cancer-and-major-organ-damage/ …,0,0,/achengula/status/931208291711094784,
234,@MrGadget56,Mike Hots,16 nov. 2017,I hope he's fighting the known cancer causing round-up. What do you think the percentage of Idaho crops are GMO round-up ready? How many years would it take to be able to plant non GMO not round-up ready seeds after soil has been saturated with round-up for years?,0,0,/MrGadget56/status/931198617129426944,
235,@azhoadvocatesRN,"Toni BSN, RN, CCM",16 nov. 2017,"Current research and implementation of genetically modified cells that could attack cells in breast cancer.....
http://ow.ly/b0wS30gCeF8",0,0,/azhoadvocatesRN/status/931192661796638721,
236,@RMathebulo,Rantho Mathebulo,16 nov. 2017,Thts not the main problem. How can our staple food tht we eat everyday like maize& bread be genetically modified? Its killing us wt cancer! pic.twitter.com/8ck2YDfUDl,2,0,/RMathebulo/status/931188905495363584,
237,@sista7668,VeganConnectⓋ 🌱 🐷 🐄 🐔 🐐 🐓 💕,16 nov. 2017,"I could not agree more #Cancer means big money to some really sick and evil people. There is no money to be made off healthy people is there? 
#Monsanto
#GMO https://twitter.com/HealthRanger/status/930927029716910081 …",1,0,/sista7668/status/931175324917825537,
238,@NoGMOsVerified,NoGMOsVerified,16 nov. 2017,EU seen Approving Weed-Killer Ingredient Glyphosate amid Cancer Row #GMOs #GMO http://NoGMOsVerified.com  /fd http://dld.bz/essEa,0,0,/NoGMOsVerified/status/931167434815557634,
239,@PatriotG3,WhereIsSessions?,16 nov. 2017,"#Monsanto sues California over warning label about #cancer causing #glyphosate in #RoundUp, which is used on #GMO #corn, #soy, #wheat 
Glyphosate traces contained in many popular foods! 
@HealthRangerhttps://www.reuters.com/article/us-usa-pesticides-monsanto/monsanto-u-s-farm-groups-sue-california-over-glyphosate-warnings-idUSKBN1DF1LR …",0,0,/PatriotG3/status/931102849190244352,
240,@NoGMOsVerified,NoGMOsVerified,16 nov. 2017,How Monsanto Buys Science and Promotes Cancer #GMOs #GMO http://NoGMOsVerified.com  /fd http://dld.bz/fCfx9,0,0,/NoGMOsVerified/status/931096825326694400,
241,@PasteurKorea,Institut Pasteur ROK,16 nov. 2017,"[IPK Seminar] by Prof. Simon Weonsang Ro, Yonsei University College of Medicine, Korea, on Development and application of transgenic mouse models for liver fibrosis and cancer https://goo.gl/Anwdyb pic.twitter.com/7Grhh936DN",0,1,/PasteurKorea/status/931089369858957313,
242,@SteveAlman1,Sralman308,16 nov. 2017,Time to get away from the cancer causing GMO's and back to traditional crops that are less likely to kill you or... http://fb.me/LmlsSKgd,0,0,/SteveAlman1/status/931081717032603648,
243,@BruisedSkies,🌛- Morgana Baptist - 🌜,16 nov. 2017,They kill you slowly by causing cancer tumours. Sound good to you does it ? Carry on eating them then ! Here's rats in a lab test given a years worth of GMO food... they look so healthy ! pic.twitter.com/Nm3Eoi15ud,0,0,/BruisedSkies/status/931029570576437250,
244,@YourAnonRevolt,Anonymous  🌐 🐈 🐾 🎗️,16 nov. 2017,#Monsanto sues California over weed killer cancer warnings #GMO https://www.rt.com/business/409950-monsanto-sues-california-cancer/ …,1,2,/YourAnonRevolt/status/931014479952744448,
245,@SeamusOwens,velocirecords,16 nov. 2017,"I’m writing this article about how gmo’s are not actually bad and people are so dumb like “they cause cancer, allergies, organ damage etc” so FTR: if you are one of those people that think gm crops are bad, be like an ostrich and bury your head in the sand",2,8,/SeamusOwens/status/930973002921000961,
246,@Tamaralynn212,Deplorable 🎄 🎁 ✝ ❤ 🦌 🎅 🤶,16 nov. 2017,"MItt Romeny is connected to some shady evil practices.. Monsanto Napalm, GMO cancer causing seeds, foods, (lobbied for no-gmo food labels, Cancer causing Roundup. He's a real peach..",1,1,/Tamaralynn212/status/930967723731050496,
247,@twizzle_spinner,Twizzle Spinner,16 nov. 2017,"She's a serpent lesbian, hotrod... Maybe you'll get her mother's GMO genocide cancer...",0,1,/twizzle_spinner/status/930954723318026241,
248,@SciTechELS,SciTech Connect,15 nov. 2017,Genetically Modified Chickens Lay Cancer-Fighting Eggs http://scitechconnect.elsevier.com/genetically-modified-chickens-lay-cancer-fighting-eggs/ … pic.twitter.com/imM3q2u9nf,0,0,/SciTechELS/status/930933115731742721,
249,@NoGMOsVerified,NoGMOsVerified,15 nov. 2017,"Whitewash: The story of a weed killer, cancer, and the corruption of science #GMOs #GMO http://NoGMOsVerified.com  /gwhttp://dld.bz/fCba7",0,0,/NoGMOsVerified/status/930930770042146816,
250,@nongmoreport,Non-GMO Report,15 nov. 2017,"Desperation: Monsanto and US farm groups are suing California to stop the state from issuing cancer warnings on the company's herbicide glyphosate, which farmers use on GMO crops. https://www.rt.com/business/409950-monsanto-sues-california-cancer/ …",10,6,/nongmoreport/status/930851667544870912,
251,@HeartGypsy,Andrea Courtney,15 nov. 2017,Agreed.  #BigPharma is an evil greedy toxic power the world over.  They claim patent over the plants seed and contaminate them with GMO crap.  Keeping their billion dollar cancer industry in business.  Patenting mother nature.  #greed #Evil,1,2,/HeartGypsy/status/930743598332616705,
252,@St_Oxie,Cooper DMselector,15 nov. 2017,"Ya fill ya food with GMO & ya wonder where did cancer come from. You poison ya food with genetic modifying substances leading it to grow unnaturally. Cancer is your own damn tissue grow unnaturally instigated by something!!
Put two and two together ""Brained"" human!! #GMO #Cancer",0,0,/St_Oxie/status/930736854873333760,
253,@NoGMOsVerified,NoGMOsVerified,15 nov. 2017,Monsanto Cancer Suits Turn to EPA Deputy's 'Suspicious' Role #GMOs #GMO http://NoGMOsVerified.com  /fd http://dld.bz/f3vMP,2,0,/NoGMOsVerified/status/930724373828460544,
254,@NoGMOsVerified,NoGMOsVerified,15 nov. 2017,"How Monsanto manufactured ""outrage"" at glyphosate cancer classification it e.. #GMOs #GMO http://NoGMOsVerified.com  /gwhttp://dld.bz/gfWGd",1,1,/NoGMOsVerified/status/930694184306081793,
255,@sabrina68,sabrina4bernie,15 nov. 2017,"WHO has determined that Glyphosate is cancer causing. People are free to feed their families Monsanto poison if they wish. But Monsanto is attempting to force those who want GMO free food, to do so. No thank u. https://twitter.com/zacelmenreich/status/930568147312058368 …",2,1,/sabrina68/status/930690018477314049,
256,@JuanRR3,JuanR RodriguezJr,15 nov. 2017,"@TuckerCarlson clinton is calling her supporters proof that the ""future is female"". Looking at that immigration ""parade"" you reported today for daca- it more shows how she flooded USA to get their leftist money to pay for gmo, pepsi, housing, hospitals, cancer, etc",0,0,/JuanRR3/status/930667692138422274,
257,@wscottsurf9,wscottsurf9,15 nov. 2017,Bill the cause is the same cause of obesity and cancer.  Food. The very GMO sprayed poisonous food you support !!  Sugar and environmental chemicals especially heavy metals.,0,1,/wscottsurf9/status/930614847833767936,
258,@NoGMOsVerified,NoGMOsVerified,15 nov. 2017,The New Yorker Gets GMO Weed Killer With Cancer Ties Wrong #GMOs #RightToKnow #GMO /fd http://dld.bz/dBdMg,0,0,/NoGMOsVerified/status/930598647200350208,
259,@poa_cruel_news,insane code,14 nov. 2017,"GI Files:
Stacey Folsom:
-""Could Monsanto get any worse?""
Mass production of cancer-causing chemicals and reckless promotion of
genetically engineered seeds have made Monsanto a frontrunner in the
2010 Corporate Hall of Shame. https://openermedia.blogspot.com.br/2013/12/stacey-folsom-could-monsanto-get-any.html?view=magazine … #MarriageEquality GMO OGM pic.twitter.com/GTMHqD88EA",0,1,/poa_cruel_news/status/930584235873832960,
260,@FarmFairyCrafts,Farm Fairy Crafts,14 nov. 2017,"U.S. Workers Sue @MonsantoCo Claiming Herbicide Caused Cancer http://www.reuters.com/article/2015/09/29/us-monsanto-lawsuit-idUSKCN0RT2L220150929 …
#GMO",0,0,/FarmFairyCrafts/status/930564116992929792,
261,@diamondmind50,BD,14 nov. 2017,"(59) cancer in humans. Another major opponent of GMO labeling laws, PepsiCo invests millions in celebrity endorsements to make sure you",0,0,/diamondmind50/status/930529820781531138,
262,@PawsitiveWorld,ᑭᗩᗯ,14 nov. 2017,"#SpeakUp to #stop these #MegaMergers
http://www.panna.org/take-action/speak-stop-these-mega-mergers …
Follow @PawsitiveWorld to get #daily #news & #callstoaction
#Monsanto @MonsantoCo #Bayer @Bayer #food #farmers #bio #organic #gmo #gmos #cancer #glyphosate #roundup #poison #pesticide @TheJusticeDept #farming #healthpic.twitter.com/SPwZ4VNHgd",1,0,/PawsitiveWorld/status/930423885048287233,
263,@FarmerpaulSA,Paul,14 nov. 2017,"All these fools crying ""cancer""
GMO foods do notcausecancer!",0,1,/FarmerpaulSA/status/930351612677193728,
264,@LandArchGamer,Dangeresque92,14 nov. 2017,"GMO potatoes can massively reduce the cancer causing agent released when fried.  We could have reduced cancer risks from FRENCH FRIES but people are too worried about the boogy man and Monsanto so they buy non-GMO fries, whose breds are likely also Monsantos.",0,9,/LandArchGamer/status/930255413022478336,
265,@marvmarilyn,marilyn sheffield,14 nov. 2017,WTF .... I DONT BELIEVE THIS ONE....IF ITS GMO OF COURSE .. BUT EX SILK HAS ...NON GMO SOY MILK.....ON THE MARKET ....I NOT KNOW WHAT ELSE SOY PLANTS IS USED FOR??? DO TELL ... CANCER??? THAT IS SAD https://twitter.com/HealthRanger/status/930089059078299649 …,0,0,/marvmarilyn/status/930234671601934336,
266,@marvmarilyn,marilyn sheffield,14 nov. 2017,"HA WOW ...AMAZING ... MAKES ME WONDER ABOUT ALL THE ASSHOLES 
WHOM I HAVE HEARD SAY ... CARBON MONOXIDE....FROM VEHICLES IS THE 
SAME AS WHAT TREES GIVE OFF ..SO WHATS THE DIFF?? CANCER N DEATH ASSHOLE HOW CAN ONE EVEN THINK MOTHER NATURE=CANCER EXECPT GMO https://twitter.com/HealthRanger/status/930163663419396096 …",0,0,/marvmarilyn/status/930230529814695936,
267,@JaayBruh,jayden romanchuk,13 nov. 2017,"How I feel when trying to explain to my family the links between GMO's, fluoride, big pharma, cancer, vaccines and government corruption without getting that fluoride stare pic.twitter.com/iW5dENqZMD",0,2,/JaayBruh/status/930214991159898113,
268,@skepticalraptor,SkepticalRaptor,13 nov. 2017,#Glyphosate causes #cancer ? – large scientific study says no - http://bit.ly/2zwQle5  #Monsanto #GMO,9,12,/skepticalraptor/status/930193619805499393,
269,@dauteuil_seth,PissedOffProgressive,13 nov. 2017,Yum! I just love your GMO ingredients inside BPA lined cans! Nothing like some cancer to go with your soup!,0,2,/dauteuil_seth/status/930183638469226497,
270,@turnbullfarms1,Ian Turnbull,13 nov. 2017,"Ummm. Glyphosate on apples. Not the best thing to spray on a tree. But you know that from your thorough research on the topic of glyphosate and GMO’s. Oh wait you said glysophate, not sure what that is. Maybe that’s the one that causes cancer.",0,6,/turnbullfarms1/status/930160426150539264,
271,@NonaLishus,Nona D. Lishus,13 nov. 2017,"When they dust crops with toxins from planes, grow food from GMO seeds, and use other impure ingredients, it's a recipe for cancer and other diseases.",0,1,/NonaLishus/status/930158827378319360,
272,@alafiadelight,River Woman,13 nov. 2017,Yet #GirlScouts are still selling #GMO cancer causing cookies with #TransFats! Why?pic.twitter.com/OxNM27Z2A3,0,0,/alafiadelight/status/930130635393519616,
273,@NoGMOsVerified,NoGMOsVerified,13 nov. 2017,Monsanto knew of glyphosate/cancer link 35 years ago #GMOs #RightToKnow #GMO /gw http://dld.bz/dAvr5,0,0,/NoGMOsVerified/status/930120391326093318,
274,@XyraIs,Angel Xyra,13 nov. 2017,"Want to be 
cancer-free? 
Eat: ORGANIC
Eliminate: genetically modified organisms (GMOs), gluten and non-organic animal products !",0,0,/XyraIs/status/930115287877341186,
275,@greenphilart,Oor Green Phil ||*||,13 nov. 2017,Why would you want british crops? They are a gmo fastlane to cancer pic.twitter.com/thXAqSiEss,0,2,/greenphilart/status/930096891622248448,
276,@randersox,Ruth Trost-Anderson,13 nov. 2017,"Your money would be better spent investing that money in organic farming, get rid of GMO's, pesticides, corn, soy.  That's what's causing Alzheimer's, cancer, autism, etc!",0,1,/randersox/status/930089761737342978,
277,@freddo_andy,freddo Adnan,13 nov. 2017,"She: u knw wat!
Nancy got 500 followers on Instagram
Me later : Do u knw about the New world order, GMO food,cancer etc
She: You talk trash, u got issues
#dumbpeople #WakeUp #relationshipissues #stayawayfromtoxicpeople",0,0,/freddo_andy/status/930047407324303361,
278,@FarmFairyCrafts,Farm Fairy Crafts,13 nov. 2017,"Private Tests Show #Cancer Linked Herbicide in Breakfast Foods; FDA mum on Its Assessments http://www.huffingtonpost.com/carey-gillam/private-tests-show-cancer_b_9723758.html … via @HuffPostPol
#GMO",0,0,/FarmFairyCrafts/status/930018524051005440,
279,@NoGMOsVerified,NoGMOsVerified,13 nov. 2017,Does This Common Pesticide Cause Cancer? #GMOs #RightToKnow #GMO /fd http://dld.bz/dAuRE,0,0,/NoGMOsVerified/status/929984626126479360,
280,@RedRoadRail,Sarah S F.MD,13 nov. 2017,16 Health Problems That Improved in Patients Who Switched From GMO to Organic Diets @alternet https://www.alternet.org/food/16-health-problems-improved-patients-who-switched-gmo-organic-diets#.WgkGMg8i1bk.twitter … #pregnancy #motherhood #asthma #Cancer #diabetes #health #wellness #Yoga,1,1,/RedRoadRail/status/929902059637346304,
281,@JuanRR3,JuanR RodriguezJr,13 nov. 2017,"@NextRevFNC yea gmo, mcds, dollarbrownies, housing, hospitals, cancer, etc. richardleftiweti.",0,0,/JuanRR3/status/929893376706695169,
282,@skepticalraptor,SkepticalRaptor,13 nov. 2017,#Glyphosate causes #cancer ? – large scientific study says no - http://bit.ly/2yVMlnW  #Monsanto #GMO,10,16,/skepticalraptor/status/929861514743435264,
283,@herbtoluene,Herbertoluene,13 nov. 2017,Scientists injecting cancer. Really? And all other anti vaccine and anti gmo nonsense on the site. It’s all bable. Get a reliable source and teach yourself how these things work on the basic level.,0,4,/herbtoluene/status/929861403699228672,
