,Usuario,Nombre,Fecha,Tweet,RT,like,path,verificados
323,@MayorMorrissey,Larry Morrissey,18 oct. 2016,"The @Pontifex powerful warning about #GMO foods. Local, non-GMO supports economic & biodiversity.
@NonGMOProject @bealocalist 
@RockfordDiohttps://twitter.com/gmwatch/status/788357640598458368 …",0,3,/MayorMorrissey/status/788482291764895744,
324,@Olivefarmer,Philli H,18 oct. 2016,Send research since GMO  biodiversity has increased?In Americas/Australia?.Research shows reduction.,0,0,/Olivefarmer/status/788312221772189696,
325,@AnkeJaanen,Anke Jaanen,18 oct. 2016,".@Olivefarmer @daimonie @IgorCale2306 Bt crop fields have higher biodiversity than organic fields. Also, GMO is not the same as monoculture",0,1,/AnkeJaanen/status/788303434437029888,
326,@NeapTideCG,Josh Siteman,17 oct. 2016,In terms of increasing biodiversity can #GMO #BioTech address nitrate pollution at this point? #WaterManagement,0,0,/NeapTideCG/status/788024109733122048,
327,@GMOFreeNews,GMO Free News,16 oct. 2016,Vandana Shiva talks about the degradation that has taken place of the soil's biodiversity with the use of GMO crops. http://fb.me/5NFarT8O1,1,0,/GMOFreeNews/status/787669113925623809,
328,@8extremes,8extremes,12 oct. 2016,yes Argoecology does much better at feeding the world w Biodiversity BAN GMO,0,1,/8extremes/status/786280516383154181,
329,@NavdanyaBija,Navdanya,9 oct. 2016,"A-z faculty  Dr Mira Shiva
Future of nutrition, biodiversity & women's knowledge, not GMO… https://www.instagram.com/p/BLWOlyODRQ4/",0,1,/NavdanyaBija/status/785140861621374976,
330,@Politheor,Politheor,7 oct. 2016,"New! #Mustread @rusek_jakub 
Cutting towards the future with molecular scissors 
#biodiversity #GMO #genomeeditinghttp://politheor.net/cutting-towards-the-future-with-molecular-scissors/ …",4,3,/Politheor/status/784304458708639748,
331,@The_GMO_case,The GMO case,5 oct. 2016,"Not true. And even if, so what? Aren't boutique crops good for #biodiversity?",0,0,/The_GMO_case/status/783872719326703616,
332,@beachvetlbc,Notorious KGB Aggie,5 oct. 2016,"Biodiversity, crop rotation, intercropping reduce pesticide use in organic  farms@cecilbadlands @H_O_G_ @USAID @SlowFoodHQ",0,0,/beachvetlbc/status/783864575548547072,
333,@GMFreeze,GM Freeze,5 oct. 2016,Protect biodiversity by asking you MEPs to vote NO to 3 #GMO maize crops http://ow.ly/rCXd304QhWw pic.twitter.com/SfcvSXWvWX,0,0,/GMFreeze/status/783660822769926145,
334,@saladgreens70,Our Organic World,5 oct. 2016,"Nothing 2 defend.Reports of harm to env,soil,biodiversity,health piling up,its a highly unethical business model,they know it. #GMO #noGMOhttps://twitter.com/FoodSovereignGH/status/783382024446963712 …",1,1,/saladgreens70/status/783583431301140480,
335,@GMFreeze,GM Freeze,5 oct. 2016,Today's task to protect biodiversity pls ask your MEPs to say NO to 3 #GMO maize crops http://ow.ly/sgB4304QhWh pic.twitter.com/IKIoC3AcmW,1,0,/GMFreeze/status/783566217357524992,
336,@NaturalGreenUS,NaturallyGreenUS,4 oct. 2016,"""GMOs Are a Necessity—for Farmers and the Environment"": http://on.wsj.com/2dFj1s4  #GMOs #farmers #environment #GMO_research #biodiversity",0,0,/NaturalGreenUS/status/783339751214608384,
337,@MADGEAustralia,MADGE Australia Inc,3 oct. 2016,DuPont Pioneer+ CIMMYT join forces to do #GMO CRISPR. We need biodiversity + farmer owned seed not GM https://shar.es/1xUyke  via @sharethis,0,0,/MADGEAustralia/status/783150080232558592,
338,@MellowGe,$ilkologist,3 oct. 2016,GMO and the fact that no one cares about climate change or the loss of biodiversity. We are losing our bees ... no one cares,0,0,/MellowGe/status/783130005857370113,
339,@jamesanglosaxon,Patriot = Jim Rea,3 oct. 2016,"Without doubt, GMO will be the death of not just the human race, but biodiversity in all its glory! https://twitter.com/saul42/status/782949049431457792 …",1,0,/jamesanglosaxon/status/782956049456308224,
340,@MAGIC_NEXUS,MAGIC Nexus,3 oct. 2016,https://www.theguardian.com/commentisfree/2016/oct/02/agrichemicals-intensive-farming-food-production-biodiversity … On #foodsecurity and #biodiversity #food #sovereignity #lobbying #policymaking #foodproduction #GMO #Glyphosatepic.twitter.com/cikyHQjodl,1,2,/MAGIC_NEXUS/status/782877995711225856,
341,@iSadikk,Sadikk,2 oct. 2016,"GMO is driven by bad science. It may ruin our food, destroy biodiversity and unleash pandemics of antibiotic resistant infectious diseases.",0,0,/iSadikk/status/782558292652412929,
342,@arghyand,Arghya Narendra D,1 oct. 2016,"GMO could compete/breed with wild species. Farmed fish, in particular, may do this. GM crops could pose a threat to crop  biodiversity (FAO)",0,1,/arghyand/status/782437085235994624,
343,@UOIT_DC_PSC,YourPSC,1 oct. 2016,#Biodiversity of plants and #foodsecurity threatened by corporations holding a monopoly of the seed supply market. #GMO #agriculturehttps://twitter.com/earthjustice/status/782309117159505925 …,1,0,/UOIT_DC_PSC/status/782316495917445120,
344,@DoomsdaysCW,DoomsdaysCW 🌻 🌹 🐼,29 sept. 2016,"#Monsanto & other #BigAg outlets have been reducing biodiversity by pushing out heritage strains in favor of GMO's!
http://www.wakingtimes.com/2013/03/11/international-communities-fight-to-protect-heirloom-seeds-from-monsanto/ …https://twitter.com/greenpeaceusa/status/781584622341726208 …",1,0,/DoomsdaysCW/status/781590898232745985,
345,@pjforguk,Peter Fairbrother,29 sept. 2016,#GMO - GMO Foods: Are they really bad for us? http://goo.gl/fb/sh7M9N  #biodiversity #pesticides #ecology,0,0,/pjforguk/status/781424341204500480,
346,@trutherbotbrwn,trutherbotbrown,26 sept. 2016,"#GMO contamination threatens biodiversity respected as the global heritage of humankind, and one of our worlds fundamental keys to survival.",5,7,/trutherbotbrwn/status/780458174469943296,
347,@GMWatch,GMWatch,25 sept. 2016,Great to see India’s beekeepers coming out fighting. Don’t wait for #GMO herbicide tolerant crops to destroy your biodiversity! #beeshttps://twitter.com/kkuruganti/status/779997116261281792 …,41,16,/GMWatch/status/779998575598198785,
348,@M_Sighil,Mirka,21 sept. 2016,"GMO & pesticides are killing off your soil, reducing productive capacity over time & are killing off biodiversity & ecosystems.",0,0,/M_Sighil/status/778497195842473984,
349,@Basilean_Nomad,Urs-U. Katzenstein,19 sept. 2016,Great article on shrinking #biodiversity influenced by #politicians and #gmo producing #multinationals:http://mobile2.12app.ch/articles/11997819 …,0,0,/Basilean_Nomad/status/777820599498440704,
350,@saladgreens70,Our Organic World,17 sept. 2016,Meet the Kerala farmer who preserves genetic diversity of rice http://www.downtoearth.org.in/news/meet-the-kerala-farmer-who-preserves-45-varieties-of-indigenous-rice-seeds-55505?platform=hootsuite … #GMO #noGMO #biodiversity #agroecology #organic,0,3,/saladgreens70/status/777090882147323904,
351,@AliseiOng,Alisei Ong,17 sept. 2016,"#Bayer- #Monsanto alarming huge concentration of power rises concerns about #biodiversity, #GMO use and #health.https://www.theguardian.com/business/2016/sep/14/bayer-takeover-monsanto-66-billion-deal?CMP=share_btn_tw …",4,5,/AliseiOng/status/777062893514874880,
352,@Stevenpsnell,Steven Snell,16 sept. 2016,Largest-ever study reveals environmental impact of #GMO crops. <pesticides. >hebicides http://phys.org/news/2016-09-largest-ever-reveals-environmental-impact-genetically.html … #biodiversity,2,2,/Stevenpsnell/status/776953397077352452,
353,@maladroitone,maladroit,16 sept. 2016,You prove GMO's will have positive impact on biodiversity & no there's no food monopoly & I'm in.,0,0,/maladroitone/status/776872999127355392,
354,@tlwg2012,Tracy Wong,16 sept. 2016,"""[I]f you control the seed, you control the food system. And you control people, ultimately.” #GMO #biodiversity http://www.theglobeandmail.com/news/national/agri-food-mergers-spark-concerns-over-seed-diversity/article31919856/ …",1,1,/tlwg2012/status/776837707842543616,
355,@DavidKucher,David 🌾Kucher,16 sept. 2016,having another breeding technology such as GMO available aids in biodiversity,0,0,/DavidKucher/status/776803714833068032,
356,@canadada,canadada,15 sept. 2016,". '5-Alarm Threat' #Monsanto & #Bayer Merger Advances - https://goo.gl/IXvSDU 
 #sustainabilty #biodiversity #citizenry  vs #GMO #BigPharma",0,0,/canadada/status/776539423471046656,
357,@MATErlandsson,M8,15 sept. 2016,"India: Destroying Biodiversity, The Devastating Social Impacts of GMO “Killer Seeds”. Fr Global Research, Can. http://bit.ly/2d2JuhK",0,0,/MATErlandsson/status/776432361114181632,
358,@TheEcoBeat,Ecobeat,15 sept. 2016,"#GMO & pesticide nightmare of #farmers, #agriculture, #biodiversity experts now reality - @Bayer absorbs @MonsantoCohttp://ow.ly/EMRY304cDfJ",1,0,/TheEcoBeat/status/776421691035619329,
359,@shurato2099,Brad Haga,14 sept. 2016,Tell me about it.  My only real concern with GMO food is the decrease in biodiversity. Pesticides/fertilizers...diff can o worms,0,0,/shurato2099/status/776272936646868992,
360,@balesgirl,Wonderlust,14 sept. 2016,"Bayer/Monsanto-
Competition,freedom of choice 4 growers & biodiversity all put in jeopardy w/this mega-merger. #GMO takeover #Monsanto #stop",0,0,/balesgirl/status/776086791036207104,
361,@maladroitone,maladroit,12 sept. 2016,"For concerns about biodiversity & GMO's Harvard's got a good place to start, August, 2015",0,0,/maladroitone/status/775348683122417664,
362,@FelixWildlife,Felix O. Abayomi,10 sept. 2016,"@sustyvibes
Just needed to confirm. For me GMO is open season on our Biological Biodiversity of plants & animals. Can we protect?",2,1,/FelixWildlife/status/774669100022988800,
363,@erleellis,Erle Ellis (艾尔青),10 sept. 2016,Can GMO Mosquitos Save Hawaii's Native Birds? (Worth a try yes?) #anthropocene #biodiversity #conservationhttps://www.newyorker.com/news/daily-comment/could-genetically-modified-mosquitoes-save-hawaiis-endangered-birds …,3,2,/erleellis/status/774533896100777984,Usuario Verificado
364,@TheEcoBeat,Ecobeat,8 sept. 2016,"#GMO seeds can only do so much, as @futureoffoodorg report shows importance of seed #biodiversity for sustainability http://ow.ly/LR7y303T83i",1,0,/TheEcoBeat/status/773970604273831936,
365,@roslininstitute,The Roslin Institute,7 sept. 2016,"#GEFA16 when talking about GMO safety the conversation needs to be
framed more broadly to consider food supply, biodiversity, ...",0,0,/roslininstitute/status/773482283500199936,
366,@NarwalSajjan,Sajjan Narwal,7 sept. 2016,@Devinder_Sharma GEAC has said Genetically Modified mustard is safe for Human & animal health and doesn't threaten biodiversity. Ur view pls,0,0,/NarwalSajjan/status/773481609874051073,
367,@Okazib,Okadu azibayam,6 sept. 2016,@AminaJMohammed I hope you know there are environmental hazards using GMO seed. Volume of pesticide and it effect on biodiversity.,0,0,/Okazib/status/773223890613141504,
368,@onlinelisting,Online-listing.com,6 sept. 2016,Post Graduate Researcher GMO’s and Policy: African Centre for Biodiversity Location : ZA The candidate must be a... http://fb.me/7CZb74h2R,0,0,/onlinelisting/status/773054578233315328,
369,@JoinUrsula,Ursula Arguedas,4 sept. 2016,Biodiversity loss is linked to GMO acreage growth.  Governments must address this issue to protect local varieties. https://twitter.com/saverygo/status/772150554789228544 …,0,1,/JoinUrsula/status/772571119006130176,
370,@pjforguk,Peter Fairbrother,4 sept. 2016,Leave It Alone: MIT Researchers Found A Way To Lessen Pollution From P http://goo.gl/fb/VkZw9w  #gmo #biodiversity,0,0,/pjforguk/status/772464726861312000,
371,@pjforguk,Peter Fairbrother,3 sept. 2016,Millions of bees killed by pesticide meant to fight Zika mosquitoes http://goo.gl/fb/Ab7n7b  #gmo #biodiversity,1,0,/pjforguk/status/772109952529883136,
372,@ashwani_mahajan,ASHWANI MAHAJAN,2 sept. 2016,"If @UNDP supports #biodiversity, it should oppose #GMO https://twitter.com/anacurrea/status/771855428376522752 …",2,3,/ashwani_mahajan/status/771904807078473728,Usuario Verificado
373,@pjforguk,Peter Fairbrother,2 sept. 2016,Register for free pesticide disposal by Sept. 23 http://goo.gl/fb/DtljwQ  #gmo #biodiversity #pesticides #ecology,0,0,/pjforguk/status/771746063036190720,
374,@pjforguk,Peter Fairbrother,30 ago. 2016,MIT makes pesticide safer by making it sticky http://goo.gl/fb/NC5jmg  #gmo #biodiversity #pesticides #ecology,0,0,/pjforguk/status/770657859835195392,
375,@GMOjournal,GMO Journal,29 ago. 2016,"""'I really wish I could grow carrots, but I’ve got to feed my family’"" http://ow.ly/blKW303FTxT  #GMO #Biodiversity #Agroecology",2,0,/GMOjournal/status/770439219496058880,
376,@pjforguk,Peter Fairbrother,29 ago. 2016,Sault pesticide company sold to Montreal buyer http://goo.gl/fb/kpZCcu  #gmo #biodiversity #pesticides #ecology,0,1,/pjforguk/status/770298732650704896,
377,@pjforguk,Peter Fairbrother,29 ago. 2016,#Conservation - GMO Infographic Shows Impact on Water Conservation http://goo.gl/fb/cijAO4  #biodiversity #ecology,1,0,/pjforguk/status/770296384821927936,
378,@GMOjournal,GMO Journal,29 ago. 2016,The Move to #Agroecology: Incremental or Radical Change? http://ow.ly/aZ8E303FTHS  #GMO #Biodiversity,3,2,/GMOjournal/status/770249694974992384,
379,@MADGEAustralia,MADGE Australia Inc,28 ago. 2016,#FutureLiving needs to conserve biodiversity not #GMO chickpeas,0,0,/MADGEAustralia/status/770080870430568449,
380,@raastah,Olivia Tawiah,26 ago. 2016,@globaltimesnews GMO issues not only about safety/health. We should focus on EXISTENCE - of Biodiversity and Organic Farmers,0,0,/raastah/status/769137730228019201,
381,@sust_insight,Sust.CSR.CO2 Insight,24 ago. 2016,Could the GMO food venture is built on a foundation of mass deception? #GMO #organic #biodiversity #theenvironmenthttp://www.theecologist.org/News/news_analysis/2988041/the_gmo_food_venture_is_built_on_a_foundation_of_mass_deception.html …,1,0,/sust_insight/status/768370108859285504,
382,@AlainnFocail,Young Nasty Cat Lady,19 ago. 2016,"Stein is anti GMO, anti Nuclear power, and anti biodiversity technology.",0,0,/AlainnFocail/status/766653646897549312,
383,@BlaqkDG,Blaqk Diamond Group,18 ago. 2016,"Industrial Farming today: A quick overview on #Monstanto, GMO's, and how it affects #biodiversity https://youtu.be/jNezTsrCY0Q",2,2,/BlaqkDG/status/766418757484945408,
384,@pjforguk,Peter Fairbrother,18 ago. 2016,Scientists said that #pesticides were bad for bees &ndash; and retailer http://goo.gl/fb/9KxZiz  #gmo #biodiversity,2,1,/pjforguk/status/766306898723344384,
385,@pjforguk,Peter Fairbrother,17 ago. 2016,Florida Keys Opposition Stalls Tests Of Genetically Altered Mosquitoes http://goo.gl/fb/1F5Nz6  #gmo #biodiversity,0,1,/pjforguk/status/765950572323299328,
386,@risa_s_bear,DoYū Risa Bear,16 ago. 2016,contracts Monsanto sells with GMO seeds have promoted practices that destroy soil health & biodiversity as science has also noted.,0,0,/risa_s_bear/status/765713194765516800,
387,@pjforguk,Peter Fairbrother,16 ago. 2016,Decline of wild bee populations in England linked to controversial pes http://goo.gl/fb/ZGVyae  #gmo #biodiversity,1,0,/pjforguk/status/765578779880194048,
388,@eighteenthsmith,A Pakistani,16 ago. 2016,Have you read this article or you just copied & pasted? not one word about GMO VS BIODIVERSITY,0,0,/eighteenthsmith/status/765449035385823232,
389,@pjforguk,Peter Fairbrother,15 ago. 2016,Zika Virus News: Box Of of Genetically Altered Mosquitoes To Be Releas http://goo.gl/fb/QqKPdh  #gmo #biodiversity,0,0,/pjforguk/status/765216301983928325,
390,@DavidRomeiPHD,Dr. David Romei,14 ago. 2016,"If genetically modified they may be Zionists, but never Jews; not kosher to mess around with biodiversity. #Leviticus",0,0,/DavidRomeiPHD/status/764957491444711424,
391,@pjforguk,Peter Fairbrother,14 ago. 2016,Dozens of children poisoned by cockroach baits and ant killer http://goo.gl/fb/3gDe3y  #gmo #biodiversity #pesticides,0,0,/pjforguk/status/764856859316613120,
392,@Harpbe_Nimble,Witchy Womyn 🐾 👣 🌕 💃,12 ago. 2016,"Fundamental keys to survival,ppl!!!
#FuckingGMOs #GMO #biodiversity #science  https://twitter.com/trutherbotred/status/764000981394665473 …",0,0,/Harpbe_Nimble/status/764002653705646080,
393,@AClooForYou,a Cloo  🛠,9 ago. 2016,Seeing a lot of lit debunking the health risks of #GMO. Am still interested in the impact on #biodiversity (1/2),1,0,/AClooForYou/status/763038047747256320,
394,@BiologistDan,Daniel Schneider,8 ago. 2016,True. I entered GMO because a lack of biodiversity is a serious environmental threat imo,0,3,/BiologistDan/status/762725526545072133,
395,@Libertea2012,The Progressive Mind,8 ago. 2016,"Incuding the monocolture, loss of biodiversity, seed/food ownership, etc ..
GMO label is omnicomprehensive",0,0,/Libertea2012/status/762679032622280705,
396,@NoGMOsVerified,NoGMOsVerified,7 ago. 2016,"GM rice doesn't address poverty, lack of biodiversity #GMOs #RightToKnow #GMO /gw http://dld.bz/d3QzF",3,1,/NoGMOsVerified/status/762521050483658752,
397,@trutherbotpink,trutherbotpink,3 ago. 2016,Most Americans aren't aware of the devastation to biodiversity caused by #GMO crops.,4,4,/trutherbotpink/status/760874135358582786,
398,@bio_heritage,BIO HERITAGE,3 ago. 2016,"Rainforest Destruction,Increased Transgenic Production & Biodiversity Extinction during Obama´s Presidency #obamapic.twitter.com/Jf1pJJpyDh",6,7,/bio_heritage/status/760782494946000897,
399,@pjforguk,Peter Fairbrother,2 ago. 2016,#GMO Labeling Efforts Move to Rulemaking Process http://goo.gl/fb/FgVCIh  #biodiversity #pesticides #ecology,0,0,/pjforguk/status/760511981346549760,
400,@pjforguk,Peter Fairbrother,2 ago. 2016,#GMO Labeling Becomes Law http://goo.gl/fb/tBYMUb   #biodiversity #pesticides #ecology,0,0,/pjforguk/status/760399137720459264,
401,@NoGMOsVerified,NoGMOsVerified,1 ago. 2016,"As biodiversity declines on corn farms, pest problems grow #GMOs #RightToKnow #GMO /gw http://dld.bz/dNQmg",1,0,/NoGMOsVerified/status/760195728820011008,
402,@jamesanglosaxon,Patriot = Jim Rea,1 ago. 2016,"They will not live long enough to regret this, GMO will be the beginning of the end, will destroy biodiversity & us! https://twitter.com/saul42/status/759847116923609088 …",0,0,/jamesanglosaxon/status/760072782617120768,
403,@normbnyc,norman bradley,31 jul. 2016,"GMO crops eliminate biodiversity of crops. That's what saved Ireland during potato famine. Relying in one, may lose banana supply",0,0,/normbnyc/status/759886469255364608,
404,@pjforguk,Peter Fairbrother,31 jul. 2016,Bay Naturals: where good cooking leads to healthy eating http://goo.gl/fb/osNHy9  #gmo #biodiversity #pesticides,3,1,/pjforguk/status/759781363205693440,
405,@pjforguk,Peter Fairbrother,30 jul. 2016,2 #pesticides use in US can remarkably reduce knack of buzzes to replic http://goo.gl/fb/1lSYZb  #gmo #biodiversity,1,0,/pjforguk/status/759428118872485888,
406,@pjforguk,Peter Fairbrother,29 jul. 2016,Fines for illegally spraying #pesticides in Missouri could be on the ri http://goo.gl/fb/WUhNck  #gmo #biodiversity,0,1,/pjforguk/status/759066689547956224,
407,@FarrellyinDar,Michael Farrelly,27 jul. 2016,Tanzania Alliance for Biodiversity calls for a ban on 1st GMO maize trials http://www.tabio.org/news-and-events/item/37-tabio-calls-for-proposed-gm-maize-trials-to-be-scrapped.html … @GMWatch @GMOfreeEurope @NonGMOProject,7,4,/FarrellyinDar/status/758313241156128768,
408,@ClimateEngr_ing,Climate Engr_ing,26 jul. 2016,"#GMO critic @drvandanashiva: #biodiversity, not #monocultures, will feed the world
http://www.straight.com/news/730711/gmo-critic-vandana-shiva-maintains-biodiversity-not-big-farmas-monocultures-will-feed …
#Geoengineering #climate #debate",0,0,/ClimateEngr_ing/status/758132576204812293,
409,@MontrealIndian,TruckerinDataScience,26 jul. 2016,@GMWatch @guardian The reason biodiversity is below safe levels due to GMO's in India we use have more than 12000 varieties of,0,0,/MontrealIndian/status/758069467662483456,
410,@HenryCorp,Henry Corp Inc LLC,23 jul. 2016,"Interview: Mariam Mayet, director African Centre for Biodiversity, on protecting farmers' crops from #GMO http://www.agriculturesnetwork.org/magazines/global/Farming-Matters32-2/real-solutions-are-in-the-diversity-of-food-and-farming … #NoGMO",2,0,/HenryCorp/status/756881901575471105,
411,@MADGEAustralia,MADGE Australia Inc,21 jul. 2016,Cuba creates pro-#GMO media campaign. #GMO =corporate spin as it destroys biodiversity+farmers https://shar.es/1ZazyV  via @sharethis,0,0,/MADGEAustralia/status/756277465434107904,
412,@NoGMOsVerified,NoGMOsVerified,20 jul. 2016,"""The Vibrant New Sciences of Biodiversity"" #GMOs #GMO http://NoGMOsVerified.com  /n http://dld.bz/dXYzW",1,0,/NoGMOsVerified/status/755877357290942464,
413,@OurUSNPP,NewProgressiveParty,20 jul. 2016,GMO's encourage pesticide use and diminish biodiversity in our agriculture. These are just two more reasons to require GMO labeling.,0,0,/OurUSNPP/status/755827029409497088,
414,@GlobalMilling,Global Milling,20 jul. 2016,How is biodiversity impacted by the introduction of GM crops? Are the current se.. | GMO Answers | @scoopit http://sco.lt/5c4vDt,0,0,/GlobalMilling/status/755695849070596096,
415,@8extremes,8extremes,19 jul. 2016,"DO U Know
Industrial GMO Farms GetFunding fromCongress&
OrganicFarmers practicing Biodiversity have BIG Fees 2PAY pic.twitter.com/hMZmB6ovWe",14,7,/8extremes/status/755548120298074112,
416,@pjforguk,Peter Fairbrother,19 jul. 2016,Golden Rice: the miracle crop greens love to hate http://goo.gl/fb/db8bw6  #gmo #biodiversity #pesticides #ecology,0,1,/pjforguk/status/755453662466629633,
417,@MaryWalsh_NL,M. Walsh,19 jul. 2016,BBC News - Scientists warn of 'unsafe' decline in #biodiversity http://www.bbc.com/news/science-environment-36805227 … Say no to #GMO .,0,0,/MaryWalsh_NL/status/755359666905964544,
418,@pjforguk,Peter Fairbrother,18 jul. 2016,"Opinion: #GMO law will not hurt consumers, retailers http://goo.gl/fb/k9W8JH  #biodiversity #pesticides #ecology",0,0,/pjforguk/status/755077310970298368,
419,@ashelusher,Ashel,17 jul. 2016,Is Nigeria really ready for GMO?? How will it affect #biodiversity #agriculture #nutrition #foodsecurity,0,0,/ashelusher/status/754925547747151873,
420,@pjforguk,Peter Fairbrother,17 jul. 2016,"Filipino scientists, regulators look into #GMO perceptions http://goo.gl/fb/Pil1JU  #biodiversity #pesticides #ecology",0,1,/pjforguk/status/754715435799543809,
421,@Lunareclipse33,Nicole Anderson,15 jul. 2016,"Biodiversity plunges below 'safe' levels: study http://a.msn.com/01/en-us/BBullbI?ocid=st …
HELLO! GMO plants don't help bio-diversity and they kill pollinators",0,0,/Lunareclipse33/status/754079171320569857,
422,@EDarier,Eric Darier,15 jul. 2016,"Commodity crops = bad for health, bad for biodiversity & bad for farmers that produce food @terrashifter #GMO https://twitter.com/daninierenberg/status/753605111457288192 …",3,2,/EDarier/status/753927932863799296,
423,@AutomaticEarth,The Automatic Earth,15 jul. 2016,"Debt Rattle July 15 2016 #biodiversity #China #euro #globalism #GMO #growth #hunger #Italy #Nice #populism
https://www.theautomaticearth.com/2016/07/debt-rattle-july-15-2016/ …",0,0,/AutomaticEarth/status/753883765584367616,
424,@ShineJob,ShineJob 🕶️,14 jul. 2016,"GMO = guaranteed extinction #biodiversity #climatechange bigWar bigAg bigPharma all dying, replace all with Green.pic.twitter.com/eCdLjSgRyy",0,0,/ShineJob/status/753676720444698624,
425,@pjforguk,Peter Fairbrother,14 jul. 2016,More Consolidation in the Works for Seeds &amp; #Pesticides? http://goo.gl/fb/05oWsT  #gmo #biodiversity #ecology,0,1,/pjforguk/status/753631062866202624,
426,@thiebes,Joseph Thiebes,13 jul. 2016,New pendant: glyphosate! #gmo #biodiversity #sustainability http://fb.me/1m7xYTkDm,1,2,/thiebes/status/753462383880712194,
427,@Harold_Steves,ClimateChange Steves,13 jul. 2016,Vandana Shiva: biodiversity not #GMO monoculture & geo-engineering will feed the world #climate http://www.straight.com/news/730711/gmo-critic-vandana-shiva-maintains-biodiversity-not-big-pharmas-monocultures-will-feed … via @georgiastraight,4,5,/Harold_Steves/status/753323814176423937,
428,@pjforguk,Peter Fairbrother,13 jul. 2016,Applegate furthering non-#GMO commitment http://goo.gl/fb/lILqbl  #biodiversity #pesticides #ecology,0,1,/pjforguk/status/753261266354003968,
429,@trutherbotyelow,trutherbotyellow,13 jul. 2016,Most Americans aren't aware of the devastation to biodiversity caused by #GMO crops.,5,4,/trutherbotyelow/status/753227498486325249,
430,@OECD_ENV,OECD Environment,13 jul. 2016,Square  got you concerned? Check out @nytimes on GMO misconceptions & food #biodiversity http://nyti.ms/29WOiUZ pic.twitter.com/R2w1b3WlJa,11,6,/OECD_ENV/status/753176830614601728,Usuario Verificado
431,@pjforguk,Peter Fairbrother,12 jul. 2016,Time for a compromise on #GMO labelling http://goo.gl/fb/Tv3eut  #biodiversity #pesticides #ecology,0,1,/pjforguk/status/752899501313159168,
432,@gfc123,Global Forest,12 jul. 2016,Roundup Ready #GMO Grass Coming to a Lawn Near You? http://bit.ly/29Mhk7a  #biodiversity pic.twitter.com/XkFLuY8Hem,0,0,/gfc123/status/752821612051828736,
433,@NelsonPlasencia,Daily Plasencia news,12 jul. 2016,127 Nobel  are against the anti GMO Greenpeace campaing to consider GM golden rice that is less harmful and a great help for biodiversity,1,3,/NelsonPlasencia/status/752805761613455360,
434,@GMWatch,GMWatch,11 jul. 2016,"Biodiversity, GMOs, Gene Drives and the Militarized Mind http://www.commondreams.org/views/2016/07/10/biodiversity-gmos-gene-drives-and-militarized-mind … #gmo @drvandanashiva",14,2,/GMWatch/status/752510763286269952,
435,@tbpathproject,Nicole Simpson,10 jul. 2016,"#GMO critic Vandana Shiva maintains that #biodiversity will feed #world | Georgia Straight
http://buff.ly/29uUq7L  pic.twitter.com/gRoUiXYe1q",1,0,/tbpathproject/status/752217698927513601,
436,@rlafoundation,RightLivelihoodAward,10 jul. 2016,"#AlternativeNobel @drvandanashiva: ""#Biodiversity, not #monocultures, will feed the world"" http://ow.ly/qr6m3022Jed  #liveright #GMO #Monsanto",2,3,/rlafoundation/status/752057372202430464,
437,@NonGMOToronto,Non-GMO Toronto,8 jul. 2016,"Agroecologist, #GMO critic #VandanaShiva maintains that biodiversity, not monocultures, will feed the world http://fb.me/3ZqIupeXk",4,6,/NonGMOToronto/status/751584208393539585,
438,@pjforguk,Peter Fairbrother,8 jul. 2016,Watch This Hilarious Seed Bad-Mouth No Good Agrichemical Firms http://goo.gl/fb/6IEVje  #gmo #biodiversity #pesticides,1,1,/pjforguk/status/751449066547113984,
439,@kowkwitzia,Kevin Pressland,8 jul. 2016,"#GMO's NO. #Permaculture, #Organics, #Agroforestry, #Alley Cropping, #MinimumTilthSystems YES. #Soil, #People, #Health, #Biodiversity MATTER",0,0,/kowkwitzia/status/751327592557477889,
440,@EarthDefendah,EarthMatter,7 jul. 2016,"#Geoengineering GMO critic Vandana Shiva maintains that biodiversity, not Big Pharma's monocultures,... http://bit.ly/29ydcJh  via #hng",0,1,/EarthDefendah/status/751174778212323329,
441,@oscare2000,Oscar Escobar,7 jul. 2016,"#GMO critic @drvandanashiva: #biodiversity, not #monocultures, will feed the world
http://www.straight.com/news/730711/gmo-critic-vandana-shiva-maintains-biodiversity-not-big-farmas-monocultures-will-feed …
#Geoengineering #climate #debate",5,2,/oscare2000/status/751165892067729409,
442,@WomenWorldNews1,Women's News,7 jul. 2016,"#Sikh #Sikhism :-) GMO critic Vandana Shiva maintains that biodiversity, not Big Farma's mon... http://bit.ly/29SrSRn  #World #Religion",0,0,/WomenWorldNews1/status/751132161781035008,
443,@georgiastraight,The Georgia Straight,7 jul. 2016,"GMO critic Vandana Shiva maintains that #biodiversity, not Big Farma, will feed the word http://ow.ly/iOtM3021zn4  pic.twitter.com/uhsOebGj7f",2,3,/georgiastraight/status/751124939541999621,
444,@pjforguk,Peter Fairbrother,7 jul. 2016,Lawsuit aims to take Feds to court over #pesticides linked to bee die-o http://goo.gl/fb/qWpY1X  #gmo #biodiversity,1,1,/pjforguk/status/751082598810529792,
445,@LiberalVeganKev,SocDemNationalist 🌹,6 jul. 2016,"Another issue with GMO's, and being reliant on them is the issue of biodiversity.",0,0,/LiberalVeganKev/status/750764849467056128,
