,Usuario,Nombre,Fecha,Tweet,RT,like,path,verificados
239,@Erst_Officer,First Officer,12 sept. 2017,"So, what you are saying all ppl working in drug companies don't have to worry about loved ones, and themselves, getting/having cancer? #GMO",0,0,/Erst_Officer/status/907676776113033222,
240,@HollieWrites13,Hollie Hausenfluck 🎄,12 sept. 2017,"First line of ch 1 
The pile of genetically modified mush on her plate didn't look very appetizing as she drug her fork through it.",0,1,/HollieWrites13/status/907658410916806656,
241,@TerraProxima,Terra Proxima,12 sept. 2017,We America to ban all medicine if not #Homeopathy and #GMO made with serinjes I cant   believe we eat tomato's injected with octopus DNA,0,0,/TerraProxima/status/907651332940505090,
242,@TerraProxima,Terra Proxima,12 sept. 2017,THIS IS THE TRUTH!! PAID!! Thank you for bringing so much integrity and honesty to journalism! People need to read!! #gmo #medicine #science,0,0,/TerraProxima/status/907632687875108864,
243,@healthy_facts_,healthy facts,11 sept. 2017,Let food be thy medicine 1 Use a water filter (reverse osmosis) 2 Eat all organic non gmo foods 3 no processed foods of any kind. 4 workout. pic.twitter.com/TNGALQCY7Q,14,16,/healthy_facts_/status/907171886315954176,
244,@Valeyah,Valeri Dvnae,10 sept. 2017,Health care cost is a farce too. Take the people off the legal dope and use natural medicine that will actually heal them; real food no GMO,1,0,/Valeyah/status/907000011564527617,
245,@adrew_harding,Drew Harding,10 sept. 2017,"And the ""Science"" party prefers homeopathy to traditional medicine, denies GMO safety, and prefers windmills to nuclear power.",0,1,/adrew_harding/status/906948067622051840,
246,@MarkRMatthews,(((MarkRMatthews))),10 sept. 2017,FDA Approves First Genetically Modified ‘Living Drug’ For Cancer Treatment http://crwd.fr/2xPrJbT,1,1,/MarkRMatthews/status/906929807774056448,
247,@PamelaDrew,PamelaDrew,10 sept. 2017,Who cares if #gmo process creates medicine? That has nothing to do w herbicide tolerant crops safety is about the final product not method!,0,0,/PamelaDrew/status/906895960873238529,
248,@tpovio,tpovio,10 sept. 2017,"There are plenty of liberal anti-vaxxer, anti GMO, alternative medicine types, though. It drives me nuts, but that's not political policy.",0,1,/tpovio/status/906713360674185216,
249,@DNesbethUCL,Darren N. Nesbeth,9 sept. 2017,A living GMO drug in fact! https://twitter.com/theNCI/status/906487384522543104 …,0,0,/DNesbethUCL/status/906604762103250944,
250,@achengula,Augustino Chengula,9 sept. 2017,Why Is Genetically Modified Organisms The Future Of Medicine http://kipaduka.com/2017/09/09/why-is-genetically-modified-organisms-the-future-of-medicine-2/ …,0,0,/achengula/status/906354890728914944,
251,@sosigromney,Strong Female Lead,8 sept. 2017,wait I take medicine does that mean I'm a gmo?,1,17,/sosigromney/status/906168518659461120,
252,@Jnan_C,Soham,8 sept. 2017,"Judiciary, Journalism, Medicine, Food (#GMO) are all going in wrong directions. Divine Intervention is needed.
#PrayAndWorkhttps://twitter.com/AartiTikoo/status/905495349732679680 …",2,1,/Jnan_C/status/905985717804793856,
253,@gmo_crops,GMO Crop News,8 sept. 2017,#GMO news: Cadila says Moraiya drug plant has passed US FDA inspection http://ow.ly/5fBC50dUinQ,0,0,/gmo_crops/status/905944815426306049,
254,@JamesDosto,James Dosto,7 sept. 2017,"Badly. With all the medicine they swallow, the rampant obesity, diabetes and the GMO shit ""food"" they ""eat"".",0,0,/JamesDosto/status/905883707239751680,
255,@Sheeple201,Sheeple201,7 sept. 2017,That's what happens when you get all the GMO's deadly chemicals called medicine and vaccines while spraying the skies with toxins.,0,2,/Sheeple201/status/905624852727336960,
256,@EFHerne,EFHerne,6 sept. 2017,"Don't use highly toxic Monsanto GMO weed--slow death in the guise of ""organic medicine.""",0,4,/EFHerne/status/905568011364569089,
257,@Duckchristine73,Christine Duck,6 sept. 2017,"https://youtu.be/B7Pmt3e6S8U  - BRILLIANT...SO, GMO ALTERING FOODS AND PHARMS AND NOW DRUG RESISTANT MUTAGENIC VIRUSES...",0,0,/Duckchristine73/status/905499999768891392,
258,@BFrownfelterND,Bonnie FrownfelterND,6 sept. 2017,"The body is 2/3 water; is your body water pure? Or is it polluted with fluoride, additives, sugar, gmo, medicine residue, toxic fragrances?",0,0,/BFrownfelterND/status/905455892640006144,
259,@MixZMiku,Zach Umstead,6 sept. 2017,Genetically Modified Fuck Lizards [Pirate Stream/Dinosaur Battles] *WARNING: DRUG/SEXUAL CONTENT*: http://youtu.be/KVKgW_WIKaA?a  via,0,0,/MixZMiku/status/905455062276820993,
260,@Sheeple101,Sheeple101,6 sept. 2017,"And the real Nazi's are supposed to be good following the Corp Drug Cartel as the LEFT have been pushing; Climate Change, GMO and Vaccines! pic.twitter.com/ZrSuypIeIh",0,1,/Sheeple101/status/905336457459523584,
261,@KentEckert,Kent Eckert,5 sept. 2017,Transplants of Genetically Modified Pig Organs for Humans… http://dlvr.it/PktWpQ  #Health_Medicine #gene_modification #organ_transplantpic.twitter.com/mbpGKZnbn3,0,0,/KentEckert/status/904994300357836800,
262,@PositivelyJoan,Positively Joan,3 sept. 2017,RT@businessinsider FDA apv new cancer drug Big new medicine field?!http://read.bi/2wXEQLZ  pic.twitter.com/Wjh0odB58qBSCorpprofitDUMP#GMO,0,0,/PositivelyJoan/status/904338623012761600,
263,@bds1951,bert schnell,2 sept. 2017,"incredible range of electronics, drug articles, vitamins, health-food stores, ideas etc  24/7 + an even larger range of junk + GMO food",0,0,/bds1951/status/903931442098577408,
264,@SykesMs4a,James JB Sykes,1 sept. 2017,"Monsanto to MONOPOLIZE GMO cannabis? https://youtu.be/Z4cCg84UXQY  via @YouTube  ""Monsanto to Poison Cannabis Medicine"" Demand GMO Labeling..",0,0,/SykesMs4a/status/903690368704708608,
265,@jacquelinerands,Jacqueline Rands,1 sept. 2017,"I absolutely believe that people are waking up to the dangers of modern medicine, processed foods, GMO's, sugar... http://fb.me/1nZxhIVhS",0,0,/jacquelinerands/status/903516603995836416,
266,@IowaBio,Iowa Biotech Assoc.,31 ago. 2017,"#Forma adds $195M cash after #Celgene extends collaboration http://bit.ly/2vv3aEK 
#Genetics #biotech #medicine #GMO",0,0,/IowaBio/status/903358486137929728,
267,@BrianPfeiffer,Brian Pfeiffer,31 ago. 2017,"New ""living drug"" uses genetically modified immune cells from patients to attack their cancer. https://twitter.com/nytimes/status/903041166333157378 …",0,1,/BrianPfeiffer/status/903342470943186946,
268,@agenda_rm,Agenda Life Sciences,31 ago. 2017,Leading global drug development services looking to recruit a Transgenic Technician to join their team! Harrogate! http://ow.ly/NXUG30eOncH,0,0,/agenda_rm/status/903293992363810816,
269,@FirebaughNorman,Norman Firebaugh,31 ago. 2017,FDA approves first genetically modified ‘living drug’ for cancer treatment http://hotair.com/archives/2017/08/30/fda-approves-first-genetically-modified-living-drug-cancer-treatment/ …,1,1,/FirebaughNorman/status/903279559860256769,
270,@BrentRBrian,Brent R Brian,31 ago. 2017,#medicine #GeneTherapy #cancer #Leukemia FDA approves treatment involving genetically modified immune cells pic.twitter.com/E1NTiqhLU1,0,1,/BrentRBrian/status/903213744959967232,
271,@commonhealth,CommonHealth,31 ago. 2017,"Scientists refer to it as a ""living drug."" It involves using genetically modified immune cells to attack cancer: http://wbur.fm/2iIZjxG",3,2,/commonhealth/status/903200944535420929,
272,@PitstickMichael,michael Pitstick,31 ago. 2017,Genetic modification. The patient is a GMO !!!Breakthrough cancer drug could be astronomical in price https://usat.ly/2xqlwmI  via @USATODAY,0,0,/PitstickMichael/status/903057086791032832,
273,@hotairblog,HotAir.com,31 ago. 2017,FDA approves first genetically modified ‘living drug’ for cancer treatment http://hotair.com/archives/2017/08/30/fda-approves-first-genetically-modified-living-drug-cancer-treatment/ …,2,1,/hotairblog/status/903055276714188805,
274,@techydoc,Steven E. Waldren MD,30 ago. 2017,FDA Approves first “living drug” - Genetically modified Pt T-cells to fight childhood leukemia http://www.bbc.com/news/health-41094990 … #Innovation #gmo pic.twitter.com/mFS04TEAui,1,1,/techydoc/status/902987088429293569,
275,@FERNnews,FoodEnvReportingNet,30 ago. 2017,RT @chuckabbott1: It's not even close: Americans more skeptical of GMO foods than GMO medicine. http://goo.gl/2V1Nis  @FERNnews,0,0,/FERNnews/status/902969292458790912,Usuario Verificado
276,@KNIBB_REPORT,KNIBB REPORT,30 ago. 2017,"FDA approves first-of-its-kind ‘living drug’ for childhood leukemia
#HealthNews #GMO #BraveNewWorld #BioWarshttp://wapo.st/2vFccL7",0,0,/KNIBB_REPORT/status/902966333738016768,
277,@J_Ting1,Jeff Ting,30 ago. 2017,"FDA approves Kymriah, a ""living drug"" that uses genetically modified immune cells from patients to attack their cancer  https://twitter.com/evan_k_wujcik/status/902954534552707073 …",0,3,/J_Ting1/status/902962501121396737,
278,@alondick,garcia,30 ago. 2017,Gotta go to the hood so gmo can take this drug test,0,0,/alondick/status/902958402753536000,
279,@NPR,NPR,30 ago. 2017,"FDA approves ""living drug"" that involves using a patient's genetically modified immune cells to treat cancer http://n.pr/2gppngu",506,925,/NPR/status/902935271716597760,Usuario Verificado
280,@blysx,Glyphosate=Cancer 💀,30 ago. 2017,FDA fast tracks drug that Genetically Modifies people.  #GMO #NoGMOhttps://twitter.com/TwitterMoments/status/902917769188040704 …,5,4,/blysx/status/902921013213650944,
281,@AL_P26,AL,30 ago. 2017,"Every Package should at least say on it in big letters,
""This Product Contains GMO's!"" 
All Americans have the right to know!! Bad enough!",0,0,/AL_P26/status/902920059986857985,
282,@LGSentinel,Lorraine Graves,30 ago. 2017,A new frontier; customized GMO medicine to save lives otherwise lost. https://twitter.com/US_FDA/status/902915901388935169 …,0,0,/LGSentinel/status/902918937716842496,
283,@AL_P26,AL,30 ago. 2017,"And all the GMO approvals, who made you God?
These are poisons and now tumors are being discovered. No other country uses GMO's and..",0,0,/AL_P26/status/902918331409342468,
284,@chuckabbott1,Charles Abbott,30 ago. 2017,It's not even close: Americans more skeptical of GMO foods than GMO medicine. http://goo.gl/2V1Nis  @FERNnews,2,0,/chuckabbott1/status/902912545647804417,
285,@arvindmahajan,arvindmahajan,30 ago. 2017,#Transplants of Genetically Modified Pig Organs for Humans Could Happen Within 2 Years #medicine #healthcarehttps://futurism.com/transplants-of-genetically-modified-pig-organs-for-humans-could-happen-within-two-years/ …,0,0,/arvindmahajan/status/902768995060854784,
286,@ShineJob,ShineJob 🕶️,29 ago. 2017,"those who brought us nukes & nicotine are all over our food and medicine 70% US food is GMO, Glyphosate Modified Organisms #BigAg #BigChempic.twitter.com/sg1NMoyN7n",1,0,/ShineJob/status/902508765907431424,
287,@justbeskinline,Negin Niknejad,29 ago. 2017,"PS: Did you know that GMO'S are in vaccines & some medicine. There is a GMO apple coming out called ""artic apple""... http://fb.me/ymwyM1uv",0,0,/justbeskinline/status/902367224211570689,
288,@02Cents0,Elise Mysels,29 ago. 2017,PositivelyJoan: RT EcoWatch: The New England Journal of Medicine Asks FDA to Reconsider Labeling #GMO Foods … pic.twitter.com/ddUbKVWe2q,0,0,/02Cents0/status/902347693401485312,
289,@itskirkgordo,mediocrity 2.0,28 ago. 2017,My prof told me my socialist open source GMO biotech campus was too conservative so now it's queer post-human cyborg body-mod drug utopia,0,1,/itskirkgordo/status/902246892289044481,
290,@0x1231,ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤʕ•̫͡•ʕ*̫͡*ʕ•͓͡•ʔ-̫͡-ʕ•̫͡•ʔ*̫͡*ʔ-̫͡-ʔㅤ,28 ago. 2017,"[378] World's First Trillionaire, India's GMO Suicide Epidemic, Lewinsky Redux Overshadows Drug War https://youtu.be/RLHqu0eMhZs",0,0,/0x1231/status/902214572572114944,
291,@fromsprout_supp,Evelyn Fuertes,28 ago. 2017,The latest From Sprouts To Supper! http://paper.li/fromsprout_supp/1371164564?edition_id=5f439ce0-8b84-11e7-ad3f-0cc47a0d1609 … Thanks to @HENDPG #gmo #drug,2,0,/fromsprout_supp/status/901958476460683264,
292,@DougieFresh818,MMD,24 ago. 2017,"Same reason they conditioned us to think medicine, and genetically modified things are good for us.",1,0,/DougieFresh818/status/900539019762823168,
293,@SG21829707,SG2CHAI,23 ago. 2017,"Doctors against GMOs, foundation for alternative and Integrative Medicine, the Great GMO cover up: FDA scientists Health warnings",0,0,/SG21829707/status/900243264552304644,
294,@DeliveryDrug,Drug Delivery News,23 ago. 2017,Enhanced hepatic functions of genetically modified mouse hepatoma cells by spheroid culture for drug toxicity s... http://ow.ly/OQTW50dBnfW,0,0,/DeliveryDrug/status/900236476709040128,
295,@SilvanusBooks,Silvanus Publishing,22 ago. 2017,"Blow-up a few here, run over a few there, stab, drug, vaccinate, fluoridate, GMO a million more and bingo. All done! Wake-up people.",0,0,/SilvanusBooks/status/900065286518317056,
296,@Newsreet_com,Newsreet,22 ago. 2017,The doctor who created a genetically modified “three-parent baby” has been reprimanded by the Food and Drug... http://fb.me/92j86ZlCD,0,0,/Newsreet_com/status/899985513565765632,
297,@bellesapepper37,🛋Belle  🍁 📻 🎵,22 ago. 2017,"Here's my ""theory"". Buying GMO crops w the potential to infect natural medicine is Big Pharma's secret way to patent natural medicines. https://twitter.com/SFCALIPOMO/status/899783409366519808 …",0,1,/bellesapepper37/status/899793465621524485,
298,@Manitobagal,Deborah Boschman,21 ago. 2017,"Globalists want us dead.  New book out by Dr. Don Colbert, Let Food Be Your Medicine. GMO, sugars, gluten, red meat,dairy giving usdiseases.",1,1,/Manitobagal/status/899652681056141313,
299,@maverick4pa,mark brown,21 ago. 2017,"No LT studies eating gmo salmon? Medicine was unaware of the fact that their
AB-24/7 4all is causing significant disease. Glyphosate=AB",0,0,/maverick4pa/status/899638228973703168,
300,@Ryukz0507,JiHenn ¥€$,21 ago. 2017,I want to know something on medicine but you told me GMO,0,0,/Ryukz0507/status/899582483108315136,
301,@manukabah,AjayAyin Ma'anu Dey™,20 ago. 2017,"put down that GMO WEED and get you sum kava kava to fix your receptors and dopamine levels from all that gmo drug usage 
I DID 
el oh el",13,27,/manukabah/status/899361604260724739,
302,@rucsb,Ruchi,20 ago. 2017,"Another use case - Use genetically modified mosquitoes as carrier for positive medical uses. Eg as Vaccines, Medicine shots",2,0,/rucsb/status/899241108680589315,
303,@JagreshK,Jagresh Rana,20 ago. 2017,It is same as people opposing GMO in ag accept GMO in medicine. https://twitter.com/agbioworld/status/899007668110721024 …,0,3,/JagreshK/status/899223865670352897,
304,@olops,Chris Sully,18 ago. 2017,The genetically modified human would fail the drug tests of the time?;) But the non-human record is 6secs https://www.livescience.com/22080-cheetah-breaks-speed-record.html …https://twitter.com/mikeparry8/status/258679958199754752 …,0,0,/olops/status/898591615777775616,
305,@GlydiaLydia,Lydia Gonzalez,17 ago. 2017,There is no such thing as fruit flavored cough medicine.  All I taste is GMO fruit on acid.,0,0,/GlydiaLydia/status/898028998759985152,
306,@luellen041,Luellen Lunsford,17 ago. 2017,"Drug free America from the GMO food fluoride water chemical trails dammit not to mention the vaccines that kill 250,000 children a year",0,0,/luellen041/status/897983016089333760,
307,@luellen041,Luellen Lunsford,17 ago. 2017,Make a America great again stop the chemical trails the GMO food the fluoride water drug free America dammit.,0,0,/luellen041/status/897982727277948928,
308,@DougOse,Doug Ose,16 ago. 2017,"I'm open to it. Need to know his views on: carbon tax, GMO, drug cartels, border security, infrastructure, China atoll construction, etc.",0,1,/DougOse/status/897837325077446656,
309,@SaveAustralia1,Gail in Aus,16 ago. 2017,"""exciting new vaccine that could spell the end of polio, which has been produced using a genetically modified “drug factory” plant."" https://twitter.com/SaveAustralia1/status/897775775935483904 …",1,0,/SaveAustralia1/status/897776205914488832,
310,@blatherscothy,perpetual protester,16 ago. 2017,"#Coke supports #CISPA (unwarranted info sharing), drug tests employees, supports GMO food policies & profits from the Israeli occupation.",0,1,/blatherscothy/status/897744058147364864,
311,@TheCrackEmcee,The Crack Emcee,15 ago. 2017,@WholeFoods is Trump World where nothing makes sense: Water is medicine. Organic means what it doesn't. GMO science is bad. 100% Trump World,0,0,/TheCrackEmcee/status/897509532275949569,
312,@theKINGJshow,championbwoi . ♛,15 ago. 2017,NEVER THE FUCK MIND FEEDING OUR KIDS GMO FOODS AND NORMALIZING ALCOHOL AND DRUG USAGE. THE GAYS!!!!! ITS THE GAYS! https://twitter.com/negritaultra/status/897499143886614528 …,1,0,/theKINGJshow/status/897499467292606464,
313,@DrThomasPaul,"Dr. Thomas Paul, Therapist. #MindBody",14 ago. 2017,"""#Merck is to medicine, in other words, what #Monsanto is to the food industry: They’re both steeped in evil."" #gmo http://www.naturalnews.com/2017-08-14-memo-to-merck-ceo-ken-frazier-your-company-has-easily-killed-100000-times-the-number-of-those-killed-in-charlottesville-violence.html …",23,12,/DrThomasPaul/status/897218654076510208,
314,@Havidol,Jari Hiltunen,14 ago. 2017,"I thought almost all medicine is produced with #GMO (typically e.coli)? Fermenting, filtering and granulating. https://twitter.com/phylogenomics/status/896797432398434307 …",0,0,/Havidol/status/897010016271708160,
315,@arborcult,jens winder,14 ago. 2017,"Willie, your welcome to lay low at my place. We can create a front to raise awareness/stop genetically modified food and medicine. Dig?",0,0,/arborcult/status/897003795384856576,
316,@yolishemp,yolanda,13 ago. 2017,"I liked a @YouTube video http://youtu.be/m28550nyDAk?a  The New! Living Implantable Drug ""Killer Cancer GMO Cell"" with Off Switch",0,0,/yolishemp/status/896819013497614336,
317,@czarohm,Àgbè lo ba,13 ago. 2017,Hmmm... Borie let's just pim! We will be here when the real issues start to unfold. From GMO produce in circulation to drug test projects,2,0,/czarohm/status/896666707598639106,
318,@seawavetoo,Poets and all this *,12 ago. 2017,o..not good but be strong and check alternative medicine too + be a vegetarian at once and avoid GMO food!!!!!!!!,0,0,/seawavetoo/status/896384778102026240,
319,@Evans055,"Will Evans PhD,MCHES",12 ago. 2017,"Now that's a #GMO I could go for! #genomics #brain #medicine MNT : 
http://www.medicalnewstoday.com/articles/318901.php …",0,0,/Evans055/status/896183127982436353,
320,@facisback,FAC is Back  🇺🇸 🇵🇭,11 ago. 2017,"""Ben & Jerry’s is simply getting a taste of their own medicine. Too bad.""
#science #biotechnology #food #health #GMO https://twitter.com/farmdaughterusa/status/894992025979953152 …",0,2,/facisback/status/896071323251654656,
321,@LATgeoffmohan,geoffrey mohan,11 ago. 2017,Know what else uses genetically modified yeast? Brewing. Wine. Baking. Drug synthesis. https://twitter.com/tamarhaspel/status/895998517608554496 …,6,12,/LATgeoffmohan/status/896057501229006849,Usuario Verificado
322,@revelationscorp,dawn hightree,11 ago. 2017,"been the people in government were very supportive of her goings on , many gmo pushers and drug war pushers.",0,0,/revelationscorp/status/896049131881246720,
323,@iwasawickedone,XIII,11 ago. 2017,the gmo episode and the alternative medicine episode is what set me off the most,0,3,/iwasawickedone/status/895832959831252992,
324,@smokingspirit,smokingspirit,10 ago. 2017,"We reject your chems, your pharmaceuticals your GMO food, MicroChips & drug test we insist that we are not to be a criminal for GODS NATURE",0,1,/smokingspirit/status/895692107939237888,
325,@gmo_crops,GMO Crop News,10 ago. 2017,#GMO news: US Food and Drug Administration Completes Safety Review of Verdecas HB4 StressTolerant Soybeans http://ow.ly/mjtE50dmto9,0,0,/gmo_crops/status/895616177350873088,
326,@smokingspirit,smokingspirit,10 ago. 2017,"@realDonaldTrump We reject your pharmaceutical & chemical your GMO food & MicroChip implants your drug test, We have a right to Gods nature",0,1,/smokingspirit/status/895514495363231745,
327,@DavidWolfe,David Wolfe,10 ago. 2017,"I want YOU going to doctors, taking medicine, guzzling GMO food, getting injected with vaccines, going to hospitals! Is that BS message? https://twitter.com/Ryleh1984/status/895462982804795392 …",0,12,/DavidWolfe/status/895463630916902914,Usuario Verificado
328,@02Cents0,Elise Mysels,9 ago. 2017,"PositivelyJoan: RT FarmFairyCrafts: If Food is Medicine, & for FDA Approval Medicines Go Through Clinical Trials, Why is #GMO Food Treated …",0,0,/02Cents0/status/895122930899668993,
329,@DLXYZLLC,David Lash,8 ago. 2017,Under TPP drug prices would have increased. Corps could have sued govts if profits threatened (think Monsanto suing India to buy GMO seed).,0,0,/DLXYZLLC/status/894917819560738816,
330,@moradread33,Becca,6 ago. 2017,I don't think our medicine being poisoned is any good news. What's the point if it will be what #wheat or #corn is to us now #GMO #poison,0,0,/moradread33/status/894286161396457472,
331,@Rocketstar_,Paul Saunders  ⚛,6 ago. 2017,"There are no gods, as far as we know.
Chiropractic ""medicine"" is bullshit.
Apple sucks.
GMO's are fine. 
#ConfessYourUnpopularOpinion",0,1,/Rocketstar_/status/894276664972201984,
332,@rhythmmaster,Jason Rhythm Master,6 ago. 2017,Bring on the Lady's...  remember folks cannabis is 100% organic GMO free medicine.. #ledgrown… https://www.instagram.com/p/BXcXf4IFIYa/,0,0,/rhythmmaster/status/894091273224826880,
333,@Jettlynnlato,Jessica Lynn-Lato 🇺🇸,5 ago. 2017,"GMO's have given us synthetic insulin. Without this drug, folks like me with type 1 diabetes would die. GMO's = good.",1,10,/Jettlynnlato/status/893881200825249792,
334,@borie_nla,So Long DAD,5 ago. 2017,"Depends on which humans?GMO's are reasons why drug resistance is on the increase and also increasing health issues in the US,Europe is smart",0,0,/borie_nla/status/893759952178860032,
335,@PrincessTayyyyy,green t,4 ago. 2017,Cancer has no mercy. Eat organic and non GMO. Limit the pharmaceutical medicine and stress. Take care of yourself because you matter.,0,4,/PrincessTayyyyy/status/893594552719855617,
336,@lorette_rupolo,lorette,4 ago. 2017,"""I believe strongly that health promoting #non GMO #organically grown food is the greatest medicine we have against disease prevention.  "" pic.twitter.com/IKJ7M7WsIM",0,0,/lorette_rupolo/status/893310471620759553,
337,@clutter_bug49,eileen zacconi,3 ago. 2017,Lead in paint? Tainted food? Factory and auto emissions? Drug testing? Water standards?USDA meat? GMO labeling? Origin of food?Lemon laws?,0,0,/clutter_bug49/status/893239706309324800,
338,@PS_009,PS!,3 ago. 2017,"Ayurveda, Homeopathy have been suppressed by ""Modern"" Medicine;
Now it is the turn of GMO to suppress traditional bio-diversity.
@LotusOak",0,2,/PS_009/status/893211141333110784,
339,@gmo_free_living,GMO Free,2 ago. 2017,Ah totally don't think this was appropriate to glamorize. Marijuana is a gateway drug and we aren't setting a positive example for kids.,0,0,/gmo_free_living/status/892730583528419330,
340,@jsbach2008,JS Bachman,1 ago. 2017,"GMO industry, sugar industry, processed food industry, drug industry, pharmaceutical industry. Shall we continue?",0,0,/jsbach2008/status/892481300145201152,
341,@suzettepetillo,Suzette,1 ago. 2017,"Why doesn't #Berned the Fraud go after #GMO,? 
health is better than medicine. 
No pills!",0,0,/suzettepetillo/status/892460120914841600,
342,@achengula,Augustino Chengula,31 jul. 2017,"GMO’s,  Chemtrails, Vaccines, Alternative Medicine w/Kory Muniz http://kipaduka.com/2017/07/31/gmos-chemtrails-vaccines-alternative-medicine-wkory-muniz/ …",0,0,/achengula/status/892172928313438208,
343,@PennyRobinson11,Penny Robinson,31 jul. 2017,Genetically Modified Food: 7 Things Every Shopper Needs to Know - I  Natural Medicine http://fb.me/uysgBqxK,0,0,/PennyRobinson11/status/892132234718838785,
344,@Hajdez,Mo,31 jul. 2017,"From Medicine to Modern Ag, #GMOs Continue to Improve Our World http://flip.it/1-hRjK  #gmo #science",0,0,/Hajdez/status/891913236194500608,
345,@beachvetlbc,Notorious KGB Aggie,31 jul. 2017,"Great graphic of what #Evidence Based Medicine IS NOT
-very relevant to #GMO debate/ conversions
#EminenceBasedhttps://twitter.com/fdoubleu74/status/890443595311927296 …",0,0,/beachvetlbc/status/891830973662232576,
346,@LSilentN,JoElitEmbiid-RodgersBykeWeek15?,31 jul. 2017,"Genetically modified organisms is BIG in medicine and research! it has saved so many lives, example is insulin made by bacteria",0,0,/LSilentN/status/891826071494152192,
347,@Gramzie214,Frances Gettys,31 jul. 2017,"The New! Living Implantable Drug ""Killer Cancer GMO Cell"" with Off Switch https://www.youtube.com/watch?v=m28550nyDAk&feature=share …",0,0,/Gramzie214/status/891825452972523520,
348,@almosthuman0x1,AlmostHuman,30 jul. 2017,"""A GMO dog is a ""drug"" even if GeneMod is to remove an inherited flaw and not produce pharmaceuticals"" - paraphrased #FDA reg #DCBHV #DEFCON",0,1,/almosthuman0x1/status/891770138579677186,
349,@derickijohnson,DeRicki Johnson,30 jul. 2017,"Wow. That would give one corp power to make GMO foods and pesticides to make us sick, so that they can sell us the medicine to make us well!",1,1,/derickijohnson/status/891673885401395206,
350,@FarmFairyCrafts,Farm Fairy Crafts,30 jul. 2017,"Food Can be Medicine or Poison. Your Body, Your Choice.  #GMO pic.twitter.com/OK6hHQsfmS",0,0,/FarmFairyCrafts/status/891590262828539904,
351,@TruthPress,TruthPress,29 jul. 2017,"Preventive medicine,  Energy medicine, Eastern medicine is superior to AMA/nutrition is required, stop GMO in food and air . https://twitter.com/TomFitton/status/891364007000629248 …",0,0,/TruthPress/status/891431235809050625,
352,@Astrogea,Ana Bastow,29 jul. 2017,"Healthy eating, detoxing, clean eating, juicing.. all those things are dominated by Big Organic so maybe is a get away drug to hating on GMO",0,3,/Astrogea/status/891113961113796609,
353,@GamerGeekNews,Gamer Geek,27 jul. 2017,US scientists have genetically modified human embryos https://www.engadget.com/2017/07/27/crispr-human-embryo-gene-editing-first-time-us/ … #germlineengineering #geneediting #humanembryo #medicine,0,0,/GamerGeekNews/status/890585590202220544,
354,@Alantharp22,Alantharp2,26 jul. 2017,"Living Implantable Drug ""Killer Cancer GMO Cell"" with Off https://youtu.be/m28550nyDAk  via @YouTube #veterans #scifi #Christian #social #writers",0,0,/Alantharp22/status/890278810234626049,
355,@queensting,marcia boyd,26 jul. 2017,"The New! Living Implantable Drug ""Killer Cancer GMO Cell"" with Off Switch https://youtu.be/m28550nyDAk  via @YouTube- Cure they hid for 4 profits?",1,1,/queensting/status/890148036726403072,
356,@AceGlizzy,Big Glizzy 🎭,25 jul. 2017,mane i need the ink like a drug fr,0,1,/AceGlizzy/status/889956464466571269,
357,@gmo_danii,Danii Bee,25 jul. 2017,That boy bieber is on that rich mans' drug.,0,0,/gmo_danii/status/889930607303819264,
358,@beachvetlbc,Notorious KGB Aggie,25 jul. 2017,Doctorate in Veterinary Medicine & Evidence Based Medicine practitioner with 28 years of #clinical GMO experience! https://www.slideshare.net/paulalbert1/introduction-to-evidence-based-medicine …pic.twitter.com/i69nAhL58V,0,0,/beachvetlbc/status/889813487626604544,
359,@beachvetlbc,Notorious KGB Aggie,25 jul. 2017,"NAS flunked basic arithmetic, never mind EBM (Evidence Based Medicine)-> NO  observational, cross sectional, RCT
GMO #Clinicaltrial NONE!",0,0,/beachvetlbc/status/889792064862298112,
360,@workwithlen,Len Mooney  😍 🍺 🏂,24 jul. 2017,"Len's Healthy Aging Daily Live in 15 minutes (4:30 PDT)  - GMO update, Medicine and You",0,0,/workwithlen/status/889625540507860993,
361,@1Encourager,Marie Krasch,24 jul. 2017,"The FDA, Insur. & Drug/Vaccine Companies, GMO's, Toxic H2O & Air all contribute to getting us/keeping us sick! Stop that-cost will go down!",0,1,/1Encourager/status/889280269173313540,
362,@baliroland,Roland Bali,23 jul. 2017,"Agree, but prev. gen. didn't have many of the things mentioned like school, medicine, plastic, GMO, screens, processed foods, pesticides.",3,5,/baliroland/status/889233328381067267,
363,@FarmFairyCrafts,Farm Fairy Crafts,22 jul. 2017,"Food Can be Medicine or Poison. Your Body, Your Choice.  #GMO pic.twitter.com/GjecYhTTWV",0,0,/FarmFairyCrafts/status/888848188496646144,
364,@BehindTheScen3s,BehindTheScen3s,22 jul. 2017,Stop All the #Gmo #Toxic Intake as well. Why aren't all Doctors required to be #Nutritionists  #Mandatory. Todays Doctors are Drug Pushers !,0,0,/BehindTheScen3s/status/888836923955056640,
365,@fflandro,Francis Flandro,22 jul. 2017,"Humanity Targeted by: Big Pharma, Rockefeller Medicine, Toxic #Fluoride in tap water, Toxic #GMO Food, Killer Geo-Engineering #ChemTrails",0,0,/fflandro/status/888691913758568448,
