,Usuario,Nombre,Fecha,Tweet,RT,like,path,verificados
116,@SinSir1st,S Vision Family,26 may. 2015,"No more! Not on our watch!
Income inequality on the rise? Check!
More jobs shipped overseas? Check!
More GMO... http://fb.me/7IcXoh97a",0,0,/SinSir1st/status/603172063252226048,
117,@PositivelyJoan,Positively Joan,25 may. 2015,1% corp shill trickle-down #inequality: No Social Security & Work 2 death unlivable wage Die enroute failing infrastructure Toxic #GMO food,0,0,/PositivelyJoan/status/602947187522150400,
118,@PositivelyJoan,Positively Joan,25 may. 2015,Queen Liliuokalani & American Take-over of Hawaii http://ln.is/www.edb.utexas.edu/f/H3R68 … Like today 1% filthy rich corp thieves enslave! NO #GMO #Inequality,0,0,/PositivelyJoan/status/602931413881659392,
119,@PositivelyJoan,Positively Joan,23 may. 2015,William Clinton Monsanto a Team for Mutual Profit http://www.opednews.com/articles/opedne_siv_o_ne_080419_william_clinton_and_.htm … #MAM #MarchAgainstMonsanto #GMO #ecocide #eugenics #inequality #TPP,1,0,/PositivelyJoan/status/602159489614118912,
120,@newsvandal,JP Sottile,21 may. 2015,"The US-Israeli Inequality Alliance, Financial Fraud & Killing #Dolphins on the RUNDOWN 05.21.15:http://eepurl.com/bn8wif  #China #Oil #NSA #GMO",0,0,/newsvandal/status/601397063432085504,
121,@PositivelyJoan,Positively Joan,8 may. 2015,#Ecocide #Eugenics #Fracking #KXL #Pesticides GMO & Oil n soil water air food #ALEC #CitizensUnited #TPP #Inequality 1% corps rule. #Clinton,1,0,/PositivelyJoan/status/596803588636086272,
122,@PositivelyJoan,Positively Joan,7 may. 2015,.@mkraju Y bother 2 ask shills 2 make false promises 2 break? Wall St Banks Oil GMO Wars 1% #Clinton #Monsanto #Koch #NAFTA #TPP #Inequality,0,0,/PositivelyJoan/status/596380488727572480,
123,@PositivelyJoan,Positively Joan,1 may. 2015,"#ALEC #CitizensUnited #Clinton #Monsanto #Koch #Oil #GMO #DarkAct #TPP #Inequality R part of the problem, not the solution - #GetTheMoneyOut",2,1,/PositivelyJoan/status/594301532952137728,
124,@PositivelyJoan,Positively Joan,24 abr. 2015,Whts Hillary Clinton stand 4? #Monsanto #BT #glyphosate #GMO Banks Oil #Koch #KXL #fracking #TPP War WallSt 1% corps = #inequality YaThink?,1,1,/PositivelyJoan/status/591751360095195137,
125,@WikiTerms,WikiTerms,24 abr. 2015,"#GlobalWarming, #Wars4Greed, #Extinctions, #GMO #CorpsInPolitics #Poverty #Inequality All these begin with the money YOU pay to corporations",0,0,/WikiTerms/status/591698842145390593,
126,@PositivelyJoan,Positively Joan,22 abr. 2015,President 4 profiteers so 1% wont need run & hide $ abroad but 99% wil need 2 escape 4 #FoodSafety. #Clinton #Monsanto #GMO #TPP #Inequality,1,0,/PositivelyJoan/status/591096287878983683,
127,@PositivelyJoan,Positively Joan,21 abr. 2015,"Tell Hillary Clinton undermining human rights needs safety, fail on womens issues #Fracking #KXL #Monsanto #GMO #glyphosate #TPP #Inequality",1,0,/PositivelyJoan/status/590709082526502912,
128,@GregSheffield,Gregory Sheffield,15 abr. 2015,"Income inequality is tempered by new technologies and scientific breakthroughs. For example, genetically modified food makes food affordable",0,0,/GregSheffield/status/588504389125480448,
129,@PositivelyJoan,Positively Joan,6 abr. 2015,.@jbview @LOLGOP Baloney Money Monsanto? No transparency consistency integrity? Politician but not 4 th people. #TPP #GMO  #Oil #Inequality,0,1,/PositivelyJoan/status/585163325195083776,
130,@PositivelyJoan,Positively Joan,31 mar. 2015,Life 4 #millennials w #DarkAct #TPP #War #KXL #Fracking #ClimateChange  #GMO #glyphosate #cancer #Inequality #Monsanto #Koch #HillaryClinton,1,0,/PositivelyJoan/status/582961656755535874,
131,@PositivelyJoan,Positively Joan,29 mar. 2015,1% Hillary Clinton any DemiRepublican or Repub Same result for 99% Guarantee strafe US w #Oil #GMO #glyphosate War Austerity TPP #inequality,1,0,/PositivelyJoan/status/582298669937885184,
132,@AdrianBebb,Adrian Bebb,26 mar. 2015,Utterly poor #GMO article. #Inequality and #monuculture the real crime. Then and now. #FoodSovereignty the answer.http://gu.com/p/47xm7/stw,0,0,/AdrianBebb/status/581039178894409728,
133,@PositivelyJoan,Positively Joan,25 mar. 2015,Which shill has ur back? #Koch #Monsanto #Merck #Fracking #KXL #GMO #Vaccines #FukushimaFish #FDA #USDA #EPA #CDC #eugenics #Inequality #TPP,1,0,/PositivelyJoan/status/580641966096039936,
134,@PositivelyJoan,Positively Joan,24 mar. 2015,The FlopFlop Party? HowB 1% Corp Romney & Hillary Clinton run 2gethr? 4 War WallSt Banks #KXL #Fracking #FukushimaFish #GMO #TPP #Inequality,1,0,/PositivelyJoan/status/580448161921105921,
135,@ekogaia,Glenn Ashton ekogaia,20 mar. 2015,"How #GMO and #industrialag can screw up a nations agricultural system, destroy food security & increase inequality.
http://truth-out.org/news/item/29781-the-dilemma-of-soy-in-argentina …",0,0,/ekogaia/status/579035090505846784,
136,@DNLee5,DNLee,18 mar. 2015,#TED2015 I love that @pcronald kept it real about inequality of access & nutrition re: GMO & biotech assisted agriculture,5,10,/DNLee5/status/578233462831722496,
137,@PositivelyJoan,Positively Joan,14 mar. 2015,Organic: Food Justice for the 99% http://ln.is/www.cornucopia.org/2/mk05Q … #GMO is the ultimate (insidious & ultimately most destructive) form of #inequality!,0,1,/PositivelyJoan/status/576871731085856768,
138,@PositivelyJoan,Positively Joan,9 mar. 2015,MUST READ “The Monsanto Machine” http://ln.is/www.commondreams.org/Qf1cm … Bullying Betrayal of all people for personal greed of few #Monsanto #GMO #inequality,0,0,/PositivelyJoan/status/575088002835308546,
139,@FranPRoberts,Fran Eatwell-Roberts,2 mar. 2015,"'GMO’s, Inequality and World Hunger': a discussion on rejection of GM food aid: http://daily.jstor.org/gmos-inequality-world-hunger/ … #foodsecurity",0,0,/FranPRoberts/status/572341248675205120,
140,@JSTOR_Daily,JSTOR Daily,27 feb. 2015,"GMO's, inequality, and world hunger: http://bit.ly/1LQbECG",4,4,/JSTOR_Daily/status/571403147706376192,Usuario Verificado
141,@Starseed52,Starseed,15 feb. 2015,"Message from Montague Keen 2-15-15
https://kauilapele.wordpress.com/2015/02/15/message-from-montague-keen-2-15-15/ …
#GMO #chemtrails #war #inequality #13Families #depopulation
Just Say ""No!""",2,2,/Starseed52/status/567207149739073541,
142,@PositivelyJoan,Positively Joan,14 feb. 2015,"RepubliNeoConDems NOT Red or Blue! R left of right & tright of left, flip flop 4 #KXL #fracking #Monsanto #GMO #War Ur vote buys #Inequality",1,0,/PositivelyJoan/status/566718461993168896,
143,@PositivelyJoan,Positively Joan,14 feb. 2015,Cut politician shill salaries?! But they need money 2 buy healthy food 2 keep up thr strength 2 force #GMO sh*t on 99% #Inequality #eugenics,0,0,/PositivelyJoan/status/566531650062778368,
144,@PositivelyJoan,Positively Joan,13 feb. 2015,The Founding Fables of Industrialized Agriculture http://ln.is/www.greenmedinfo.com/Kj1RI … #GMO #Inequality,1,0,/PositivelyJoan/status/566155787501051904,
145,@PositivelyJoan,Positively Joan,11 feb. 2015,Downing St refuse say if Cameron wd eat #GMO feed hs family despite asked ab safety10x http://fw.to/MQtzbGc  #Monsanto #Clinton #Inequality,0,1,/PositivelyJoan/status/565648341934284800,
146,@PositivelyJoan,Positively Joan,9 feb. 2015,"@rapunzel_dmb7 @marygkosta Turn Big Multintnl Corp rock, out crawls greed insane #Monsanto #Koch w goal #Oil #GMO world control, #Inequality",0,1,/PositivelyJoan/status/564697814014251009,
147,@kimberlymontse1,#DemExit,1 feb. 2015,"Truth is people are waking up to the lies #MarchON
#StrongerTogether we can END #Inequality 
#fracking 
#Gmo
#FossilFuels
#DirtyDeals",2,1,/kimberlymontse1/status/561969198864539649,
148,@kimberlymontse1,#DemExit,29 ene. 2015,@DHSgov how about fixing our #Inequality issue? #GetMoneyOut no more #DirtyDeals #gmo #fracking #FossilFuels #NetNeutrality @BarackObama,0,0,/kimberlymontse1/status/560823004461297667,
149,@atheist9155,Radical Scientist,29 ene. 2015,@smartypantsless @Mizzlizz1020 GMO foods can be a great tool. But the koch brothers are ruining democracy and driving income inequality.,0,1,/atheist9155/status/560758179689414657,
150,@AM950Radio,AM950RADIO,26 ene. 2015,"Today on @TheDailyRep, #freedomsummit, GMO mosquitoes & the #GOP's inequality ""concerns"" + @ericblackink & @foe_us http://bit.ly/950ListenLive",2,0,/AM950Radio/status/559815462326792192,
151,@PositivelyJoan,Positively Joan,25 ene. 2015,Surprised if Hillary Clinton continues Bill's #NAFTA #GlassSteagall w  #TPP 4 job loss & Oil GMO corp Banks tax breaks #Inequality Recession,0,0,/PositivelyJoan/status/559520742937600000,
152,@PositivelyJoan,Positively Joan,25 ene. 2015,Personification #KXL #fracking NO food democracy #RightToKnow #GMO #GlassSteagall #CitizensUnited #TPP & 1% #Inequality. #HillaryClinton,1,0,/PositivelyJoan/status/559512429118238720,
153,@PositivelyJoan,Positively Joan,25 ene. 2015,"Whats Joni Ernst complainin ab? $460,000 plastic bag shoe covers beats 1% corps trickling down on US w plastic virus food. #GMO #Inequality",0,0,/PositivelyJoan/status/559261509675536386,
154,@PositivelyJoan,Positively Joan,24 ene. 2015,Bernie Sanders 4US EVERY crucial issu Educ Social security USPS Universal Health Vets Citizens united Koch Climate GMO TPP Wage Inequality +,4,4,/PositivelyJoan/status/559253105351487489,
155,@PositivelyJoan,Positively Joan,24 ene. 2015,DRAFT Bernie Sanders! America is ready 4 some1 real! We are not serfs of #TPP 1% corporation nations & #GMO pesticide lab rats! #Inequality,2,1,/PositivelyJoan/status/559249525882114048,
156,@VividRicky,Vivid Ricky,23 ene. 2015,"Don't ask Owen Paterson about global poverty & inequality! He wanted to feed the starving with GMO food:
http://www.theguardian.com/global-development/poverty-matters/2013/jun/20/owen-paterson-gm-crops-hunger … #bbcaq",3,2,/VividRicky/status/558729297494818816,
157,@PositivelyJoan,Positively Joan,22 ene. 2015,B Sanders gets US! #Inequality underlies ALL 99% problems: #KXL #fracking #banks #WallSt #SocialSecurity #USPS #CitizensUnited #TPP AND #GMO,1,0,/PositivelyJoan/status/558470926912602113,
158,@CNHS1982,Erin Winslow,19 ene. 2015,"No more! Not on our watch!
Income inequality on the rise? Check!
More jobs shipped over seas? Check!
More GMO... http://fb.me/74Xc1CFUW",0,0,/CNHS1982/status/557097095145213953,
159,@librewolf,Rowan Wolf,16 ene. 2015,The ... #CORPORADOES #Agri-business #GMO-GE #INEQUALITY #GLOBALIZATION/PRIVATIZATION #GUESTAUTHOR http://tinyurl.com/m7hhy8u,0,0,/librewolf/status/556123604308353025,
160,@kimberlymontse1,#DemExit,9 ene. 2015,"We are strongest united focused and driven to END #inequality #TPP #KeystoneXL #GMO #fossilfuels 
#MARCHon
#WeCantBreathe 
@BarackObama",2,1,/kimberlymontse1/status/553593126372519937,
161,@thedirtsociety,The Dirt Society,5 ene. 2015,"@annalappe @ajam The hard work should be ending resource & food inequality, not convincing consumers that #GMO is, at best, a bandaid. Alas.",0,1,/thedirtsociety/status/552195559424266240,
162,@PositivelyJoan,Positively Joan,4 ene. 2015,Only a candidate supports pepls rights needs deserves 2b president #RightToKnow NO #KXL #GMO #CitizensUnited #TPP #Inequality Bernie Sanders,0,0,/PositivelyJoan/status/551921421790609408,
163,@PositivelyJoan,Positively Joan,4 ene. 2015,.@ChangeWalmart @Walmart1Percent 1% Corporations R people & peopl R labrats 4 corp toxic #pesticides #GMO drug-food & #vaccines. #Inequality,0,0,/PositivelyJoan/status/551912001023127552,
164,@PositivelyJoan,Positively Joan,4 ene. 2015,Corporations R people & Peopl dupes 4 USDA EPA FDA approved toxics corps cook up #KXL #Fracking #CAFOs #GMO #Koch #Monsanto #TPP #Inequality,2,1,/PositivelyJoan/status/551898758904963072,
165,@JacobaHollander,Jacob A. Hollander,1 ene. 2015,"@CDHill9 I mean scientifically speaking, Big GMO is a problem because it's not challenged here. Creates inequality when #organic solves this",0,1,/JacobaHollander/status/550834155685445633,
166,@FreeSeedsTO,Toronto Seed Library,31 dic. 2014,"@DavidKucher @NonGMOToronto  poverty/inequality is major cause of malnutrition in Canada and abroad, the GMO game aim's not to solve this",0,1,/FreeSeedsTO/status/550329594554097665,
167,@ShaggyCent,ShaggyCent,28 dic. 2014,".@DebtTrut central fight of our time; primary root of all that's spinning out. #GMO pseudo-food, #Eco destruction #Econ inequality",0,0,/ShaggyCent/status/549291424982630400,
168,@Rabbits2U,#Revolution&Replace,26 dic. 2014,"@AP A monkey wouldn't support war, torture, illegal wars, corporate bailouts, inequality in pay, Patriot Act, #NDAA, killer drones, GMO's...",0,0,/Rabbits2U/status/548697311275413505,
169,@PositivelyJoan,Positively Joan,16 dic. 2014,Enug political dynasties! They dont get or stay whr theyr without trickling down on US. #Bush #Clinton #Koch #Monsanto #Oil #GMO #inequality,0,0,/PositivelyJoan/status/545074233210966016,
170,@elzazz,ZaZz,16 dic. 2014,“@marcvidal: The secret to the Uber economy is wealth inequality http://qz.com/312537/the-secret-to-the-uber-economy-is-wealth-inequality/ …” @Gmo_CR,0,1,/elzazz/status/544959642380820480,
171,@PositivelyJoan,Positively Joan,15 dic. 2014,All about Respect Rights! Healthy real NO GMO food Good education jobs wage Free fm fear want #inequality. #BlackLivesMatter #AllLivesMatter,0,0,/PositivelyJoan/status/544448887256145920,
172,@PositivelyJoan,Positively Joan,15 dic. 2014,#Inequality Discrimination v Poor Working Middle class seen n JUNK #GMO food & education LoWage Violence. #BlackLivesMatter #AllLivesMatter,0,0,/PositivelyJoan/status/544437405445390336,
173,@PositivelyJoan,Positively Joan,9 dic. 2014,Need B Sanders E Warren powerful voices right now on nations biggest stage 2016 race fr president #Inequality #SocialSecurity #Fracking #GMO,1,0,/PositivelyJoan/status/542548696869502976,
174,@PositivelyJoan,Positively Joan,7 dic. 2014,Leadership sets tone Govt supports criminals bullies u dont get #BlackLivesMatter u hv #Monsanto junk food #gmo Trampling rights #Inequality,0,1,/PositivelyJoan/status/541766366580068352,
175,@PositivelyJoan,Positively Joan,7 dic. 2014,"Ya love this shill or that Red Blue Black n blue fighting ea oth 4 power? HowB they fight 4 U, ur #RightToKnow & choose NO #GMO #Inequality",0,0,/PositivelyJoan/status/541693414991859713,
176,@PositivelyJoan,Positively Joan,4 dic. 2014,Limitless greed 1% Wall st banks corps buy shills destroy pepl #Fracking #KXL #GMO #pesticides #Inequality #BlackLivesMatter #AllLivesMatter,5,3,/PositivelyJoan/status/540722374664925184,
177,@gmo917,Occupy Monsanto,3 dic. 2014,We have plenty of ood for #FeedongFuture but global income inequality forces most humans to live w/o enough safe food. #GMO not the answer.,1,1,/gmo917/status/540135883341828096,
178,@RobinWigg,Robin Wigglesworth,2 dic. 2014,"GMO's Montier calls shareholder value ""world's dumbest idea"", causing rising inequality, falling investment, slower growth, poor returns.",1,1,/RobinWigg/status/539847534857179136,Usuario Verificado
179,@ICCSReadingRoom,ICICS/CS ReadingRoom,29 nov. 2014,"[new issue] Technology Review (Nov/Dec 2014): China's GMO stockpile, MS's quantum projects, Tech and inequality...",0,0,/ICCSReadingRoom/status/538746849650176000,
180,@redheadgeometry,♥♪♫*¨*•.¸¸ ॐRed ♥♪♫*¨,26 nov. 2014,@Avitusparta #CameronMustGo #NHS stop the  #fracking #GMO #inequality #pollution #ursury for private profit via #TPP,0,0,/redheadgeometry/status/537775873303511040,
181,@PositivelyJoan,Positively Joan,19 nov. 2014,"Monsanto's Toll on an AL Town ""Poisoned By PCBs ...."" http://ln.is/www.commondreams.org/7CMdU … Poor community suitable PCB victims, 98% OK 4 #GMO? #Inequality",3,1,/PositivelyJoan/status/535324004811153408,
182,@PositivelyJoan,Positively Joan,19 nov. 2014,MUST READ “The Monsanto Machine” http://ln.is/www.commondreams.org/JwBvU … Bullying Betrayal of all people for personal greed of few #Monsanto #GMO #inequality,1,0,/PositivelyJoan/status/535309602423066624,
183,@Gmo_1965,Guillermo Alarcon,10 nov. 2014,"Can ict help modern governments solve if issues like reduce raising inequality, social fragmentation and crumbling infrastructure?",0,0,/Gmo_1965/status/531906890016751617,
184,@PositivelyJoan,Positively Joan,5 nov. 2014,"No #VotingRights, #RightToKnow #GMO. #CitizensUnited #TPP #Inequality Thanks 1% Shills. #HillaryClinton #Monsanto #Koch #GMO #KXL #fracking",1,0,/PositivelyJoan/status/530072170593280001,
185,@PositivelyJoan,Positively Joan,5 nov. 2014,1% corp dark out of state money 100s MILLIONS Buy democracy Squash rights Hide pesticides n food. #Monsanto #GMO #HillaryClinton #Inequality,1,1,/PositivelyJoan/status/530061369765552128,
186,@PositivelyJoan,Positively Joan,4 nov. 2014,98% Americans deal w #inequality Moms shdnt b breastfeeding baby #glyphosate & feeding child #GMO 2 enrich corp 1% #HillaryClinton #Monsanto,0,1,/PositivelyJoan/status/529901050015543297,
187,@profwolff,Richard D. Wolff,2 nov. 2014,"This week's Economic Update: ""Hostages to #Profits."" Listen now! http://bit.ly/1A1Difv 
#highered #GMO #NoDaysOff #inequality #Capitalism",4,2,/profwolff/status/529073451030806528,Usuario Verificado
188,@profwolff,Richard D. Wolff,2 nov. 2014,"Hey Santa Fe fans Economic Update: ""Hostages to #Profits"" starts now on @ksfr. Tune in! #highered #GMO #NoDaysOff #inequality #Capitalism",1,0,/profwolff/status/529045307636477953,Usuario Verificado
189,@kataisa,kataisa,31 oct. 2014,A Voter's Guide: The Top 10 Liberal Superstitions http://online.wsj.com/articles/kate-bachelder-the-top-10-liberal-superstitions-1414713015 … #tcot #p2 #tlot #inequality #globalwarming #ObamaCare #GMO #VoterID,0,0,/kataisa/status/528314394753904640,
190,@GMOWAKEUP,Gmo Truth,30 oct. 2014,"WHEN #AMERICA COMES TO TERMS WITH #NATURE WE WILL BE ALLOCATED A BREATH OF FRESH AIR TO SEE PAST #GMO FOODS, #GAY #OPPRESSION, & #INEQUALITY",0,0,/GMOWAKEUP/status/528042702953533441,
191,@GenEngNetwork,GENetwork,30 oct. 2014,Oxfam: Global inequality 'out of control' | EurActiv @GMOJournal #GMO  http://www.euractiv.com/sections/social-europe-jobs/oxfam-global-inequality-out-control-309580 …,0,0,/GenEngNetwork/status/527748987722665984,
192,@PositivelyJoan,Positively Joan,29 oct. 2014,MUST READ “The Monsanto Machine” http://ln.is/www.commondreams.org/wn7ke … Bullying Betrayal of all people for personal greed of few #Monsanto #GMO #inequality,1,0,/PositivelyJoan/status/527538273263312896,
193,@PositivelyJoan,Positively Joan,20 oct. 2014,Tell it like it is Bernie Sanders & Elizabeth Warren make dynamic duo We need em as team 4 survival Healthy food & economy. #GMO #Inequality,1,1,/PositivelyJoan/status/524421483146534912,
194,@IssueNation,IssueNation,17 oct. 2014,"""Hunger is caused by poverty and inequality"" #GMO's will not solve the hunger crisis http://goo.gl/IeCjAh",0,0,/IssueNation/status/523239590023294976,
195,@PositivelyJoan,Positively Joan,17 oct. 2014,Hillary Clinton Wall St ties problem 4 Dem caucusgoers Dont like 98% US sold 2 hiest bidder? & She'll change when #GMO pigs fly! #inequality,1,0,/PositivelyJoan/status/523024967752241152,
196,@RebeccaNesbit,Rebecca Nesbit,16 oct. 2014,For #BlogAction14 I tackled #GMcrops and #inequality http://ow.ly/CRk8x  #gmo,1,0,/RebeccaNesbit/status/522754570515402754,
197,@StLHandyMan,Scotty,13 oct. 2014,"@LizzySm25755296 don't count yourself short you're perfect for this!  Food, Gardens, GMO,  etc all touch on the #Inequality theme> #BAD2014",0,0,/StLHandyMan/status/521762174285664256,
198,@Leefellerguy,Leefeller Guy,1 oct. 2014,"@KimLinderman @RachelsNews Nice job of news, GMO's are only the tip of the Iceberg, autuism is not known in general. My thing is inequality.",0,0,/Leefellerguy/status/517337549610569728,
199,@PositivelyJoan,Positively Joan,1 oct. 2014,"@tnr Hillary #inequality solution?: Increase #GMO #vaccines & #frankenfood, #Monsanto #ClintonFoundation 1% #Clinton world control & profit?",0,0,/PositivelyJoan/status/517220217702068224,
200,@PositivelyJoan,Positively Joan,1 oct. 2014,@FemMajority YaSure Women forced 2 feed sicken family w #glyphosate breastmilk #Roundup #AgentOrange & NO 1% perks #Clinton #GMO #inequality,0,0,/PositivelyJoan/status/517214766012448768,
201,@Leefellerguy,Leefeller Guy,24 sept. 2014,"@TheBATSnape @RachelsNews  Agent Orange on our troops in Vietnam, now on our GMO food, one way to lessen the inequality gap, kill the poor,",0,1,/Leefellerguy/status/514751877637214208,
202,@OzHealthReviews,Oz HealthReviews,8 sept. 2014,#GMO #Food #Inequality Big business is not your friend and neither are the people who run it http:// http://pinterest.com/pin/444871269415465829/ …,0,0,/OzHealthReviews/status/509142247083110402,
203,@puckamok,Dana Rose,2 sept. 2014,@OneDayOnEarth @WNYC GMOs feed the world? Our problem is inequality and loss of natural resources. GMO crops are for profits. No saving seed,0,0,/puckamok/status/506917563126005761,
204,@PositivelyJoan,Positively Joan,29 ago. 2014,A Romney - Hillary Clinton 2% 2-face 2-fer run on same Elitist Bank Corp Wall St lobby ticket? & Let 98% masses eat #GMO & #Oil! #Inequality,1,0,/PositivelyJoan/status/505249997596917760,
205,@PositivelyJoan,Positively Joan,26 ago. 2014,Corp giants waste ur tax money Court battles attacking ur right 2 know if ur food toxic? http://ln.is/consumersunion.org/PMILU … #GMO #eugenics #inequality,0,0,/PositivelyJoan/status/504380523784200192,
206,@holmes_dame,Dame Holmes - self appointed,20 ago. 2014,Yes I know we are all concerned about war and inequality and disease - but agriculture sustains us all. #GMO,0,0,/holmes_dame/status/502108716746153984,
207,@PositivelyJoan,Positively Joan,19 ago. 2014,"Y give $ Blue or Red for 2016 if danger foisting 1% corp shill on US continu trash rights, health. #Koch #Monsanto #Clinton #GMO #Inequality",0,0,/PositivelyJoan/status/501911375355342848,
208,@PositivelyJoan,Positively Joan,12 ago. 2014,Hillary Clinton gives liberals 2008 deja vu http://ln.is/www.politico.com/sto/PsneK … War #GMO #eugenics #Inequality. Th 1% shill dream for 99% unwashed masses,0,0,/PositivelyJoan/status/499337739809325056,
209,@PositivelyJoan,Positively Joan,30 jul. 2014,@SassiSissy @KKvisler Is that Madam #Monsanto's #GoldmanSachs? #HillaryClinton #GMO #inequality,0,0,/PositivelyJoan/status/494628268381716482,
210,@Gmo_1965,Guillermo Alarcon,18 jul. 2014,Income inequality is the sign of XXI century digitized economy: a few rock stars & the rest inside the long tail pic.twitter.com/JVmApfG2Oh,0,0,/Gmo_1965/status/490385211696635904,
211,@PositivelyJoan,Positively Joan,17 jul. 2014,Repub Dem corp shills w issues ie Control Greed Alzheimers left US w War Deficit #Inequality NoMore #Oil #GMO Royals. #Raegan #Bush #Clinton,0,0,/PositivelyJoan/status/489875458494697472,
212,@PositivelyJoan,Positively Joan,10 jul. 2014,FCC Big Communication #TPP destroy #NetNeutrality support 2% corp shill control #inequality. #Bush #Clinton #Obama #Koch #Monsanto #Oil #GMO,0,0,/PositivelyJoan/status/487391439857254400,
213,@PositivelyJoan,Positively Joan,9 jul. 2014,"Hillary Clinton sez political dynasties no problem n US? Bwahahhaa! Not for 2% oligarchy hawk profits fm #Oil #GMO war, deficit, #inequality",1,0,/PositivelyJoan/status/487091822527672322,
214,@PositivelyJoan,Positively Joan,3 jul. 2014,Obama 2% Let them eat #GMO philosophy precedent? His attempt 2 #ChainCPI cut Social Security failed but had success w #SNAP cut. #Inequality,2,0,/PositivelyJoan/status/484895568389357569,
215,@PositivelyJoan,Positively Joan,3 jul. 2014,OK 2 break promises 2 #ChainCPI cut Social Security & cut #SNAP b/c WH Obama #Clinton eat organic along w oth 2%. LetEm eat #GMO #Inequality,0,0,/PositivelyJoan/status/484890498759286784,
216,@PositivelyJoan,Positively Joan,3 jul. 2014,MORE war deficit #inequality LESS Safety net Health Internet democracy #ChainCPI #SNAP cut #Ukraine #GMO #KXL #fracking #TPP #Obama #Clinton,2,1,/PositivelyJoan/status/484885283192569856,
217,@PositivelyJoan,Positively Joan,22 jun. 2014,Hillary Clinton Says She Isn't 'Truly Well Off' http://finance.yahoo.com/news/hillary-clinton-says-she-isnt-142020491.html?soc_src=mediacontentstory … Anoth Mitt Romney tin ear & #Monsanto #GMO herd culling. #Inequality,1,1,/PositivelyJoan/status/480785636190728192,
218,@ScottCDunn,ScottCDunn,21 jun. 2014,"Quick, hide the money!  http://thedigitalfirehose.blogspot.com/2014/06/politics-anonymous.html …  Don't let your consumers know what you're doing! #GMO #inequality #gma #citizensunited",1,0,/ScottCDunn/status/480340600944726018,
219,@haylster,haylster,18 jun. 2014,"@scottishlabour @Thomas_Docherty  attack on the most vulnerable ever decreasing wages increased inequality, gmo crops, u joking?",0,0,/haylster/status/479399377669480448,
220,@TheGadFlyGadFly,GadFly,17 jun. 2014,FUCK OFF DEMOCRATS - #1 CAUSE OF ECONOMIC INEQUALITY IS ILLEGAL IMMIGRATION #P2 #TCOT #GOP #Genetically-Modified Orange Bana...,0,0,/TheGadFlyGadFly/status/478852374874697729,
221,@thejurasout,Dave Matthews,16 jun. 2014,Researchers Hope 'Super Bananas' Will Combat Vitamin A Deficiency http://ti.me/1vreesk  via @TIMEHealth #GMO #Neoliberalism #Inequality,0,1,/thejurasout/status/478540086527528960,
222,@PositivelyJoan,Positively Joan,6 jun. 2014,@Watchdogsniffer Nazis fm h*ll. Hitler used deprivation 2 lie instigate commit mass murder & Corps snc WW2. #Koch #Monsanto #GMO #Inequality,0,0,/PositivelyJoan/status/475020026580201472,
223,@PositivelyJoan,Positively Joan,4 jun. 2014,"Obama forks ovr US $ 4 #Ukraine Chocolate Oligarch war so #Monsanto Monarchy #GMO rule Europe, Russia as inequality devastates US, our vets?",1,0,/PositivelyJoan/status/474440015997435904,
224,@Kush_Philosophy,The Rasta Pharaoh,3 jun. 2014,"Man, GMO food just sucks, and coincidently organic is more expensive... Geez I wonder how mass economic inequality must fit into play here.",0,1,/Kush_Philosophy/status/473991083492253696,
225,@MyProtest_613,#MyProtest,3 jun. 2014,Race to the bottom. #myprotest #anonymous #onepercent #piketty #gmo #inequality #tarsands #occupy… http://instagram.com/p/oyWYtJIWRe/,0,0,/MyProtest_613/status/473846681079787522,
226,@PositivelyJoan,Positively Joan,1 jun. 2014,"MANIFEST DESTINY WH lies led2 Wars Death World & native Amer conquest Inequality Deja vu w #Monsanto #GMO cull, control. #Bush #Clinton #TPP",0,0,/PositivelyJoan/status/473321932272984064,
227,@RobGullatte,Guh-lat,29 may. 2014,I'm a living example of the effects of GMO's and the inequality of our grocery stores,0,0,/RobGullatte/status/472270361052983296,
228,@captain_dye,Gorilla Stormcaller,29 may. 2014,"#climatechange ignored. #GMO Ignored. #bosniafloods ignored. But a new car is coming out that you can't afford, wow! #inequality #lookitup",1,1,/captain_dye/status/472149189300736001,
229,@PositivelyJoan,Positively Joan,26 may. 2014,"Sanders, Warren transparent consistent for 98%: Internet neutrality Inequality USPS Social Security GMO TPP +! ENUF Wall St Bank Corp shills",1,0,/PositivelyJoan/status/471174587305443328,
230,@bluesgypsy,Futbol Blues,24 may. 2014,@JoinedUpJill @gaslandmovie ...an interest. 2nd degree (spring) is polisci: inequality in global south/gmo/globalization,0,0,/bluesgypsy/status/470316732276805632,
231,@AnonKopimi,Anon Kopimi,20 may. 2014,"#Organic Farmers should be BURNING #monsanto & #syngenta fields DOWN.
http://readersupportednews.org/opinion2/277-75/23767-focus-oregon-non-gmo-farmers-v-monsantosyngenta-goes-to-the-polls-today … #GMO #Oregon #RoundUp #poison #inequality #food",2,1,/AnonKopimi/status/468888807610519554,
232,@PositivelyJoan,Positively Joan,18 may. 2014,Uncontested pres candidate reps diseased democracy - 2% corp bank $ causing income inequality & unhealth. #Koch #Monsanto #Clinton #GMO #TPP,0,0,/PositivelyJoan/status/468145187600867329,
